ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘
2026071203020612,1,07111932,16,         13,   3.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.1,   0.0,   0.0,   0.0,   0.0
2026071203020612,1,07111941,16,        149,  14.9,  39.7,   0.0,   0.0,   0.0,  59.6,  59.6,   0.0,  39.7,   0.0, 119.2,  10.8,   1.1,  11.9,  59.6,  39.7
2026071203020612,1,07111949,16,        291,  14.5,  14.5,  58.2,  58.2,  38.8,  29.1,  29.1,  25.8,  14.5,  58.2,  77.6,   9.3,   1.7,  23.2,   8.3,  58.2
2026071203020612,1,07111957,16,        352,  13.4,  11.2,  70.4,  31.2,  46.9,  28.1,   9.7,  28.1,  15.6,  70.4,  70.4,   9.0,   2.0,  23.4,   9.7,  70.4
2026071203020612,1,07112005,16,        649,  10.1,  11.5,  57.6,  43.2,  57.6,  19.2,  11.8,   3.3,  15.7, 103.8, 129.8,  14.0,   3.4,  37.0,  11.5,  64.9
2026071203020612,1,07112014,16,       1039,  14.8,  16.2,  63.9,  69.2,  92.3,  18.4,  18.8,   2.9,  20.7, 138.5,  92.3,   3.4,   5.5,  51.9,  15.1,  83.1
2026071203020612,1,07112022,16,       1235,  11.4,  13.3,  31.8,  82.3,  89.8,  21.9,  21.0,   3.1,  16.1,  82.3, 109.7,   3.6,   5.7,  58.1,  17.6,  61.7
2026071203020612,1,07112030,16,       1297,  11.9,  12.6,  26.6,  79.8,  74.1,  22.0,  22.0,   3.1,  17.0,  69.1,  94.3,   3.7,   5.8,  51.8,  17.2,  45.1
2026071203020612,1,07112038,16,       1424,  11.5,  13.2,  27.1,  75.9,  71.2,  17.5,  21.4,   3.2,  17.2,  71.2,  51.7,   3.9,   5.9,  54.2,  15.6,  49.5
2026071203020612,1,07112047,16,       1534,   9.8,  11.3,  27.2,  81.8,  76.7,  18.8,  22.3,   3.3,  15.9,  58.4,  53.3,   4.1,   5.8,  58.4,  16.3,  49.0
2026071203020612,1,07112055,16,       1794,   8.5,   8.3,  15.1,  84.4,  79.7,  20.5,  25.1,   3.8,  17.9,  30.5,  53.1,   4.7,   6.0,  55.2,  19.1,  49.4
2026071203020612,1,07112103,16,       2433,   6.9,  11.1,  19.0, 114.4,  81.1,  27.8,  32.4,   2.3,  20.9,  39.7,  72.0,   6.2,   8.0,  69.5,  23.7,  43.2
2026071203020612,1,07112111,16,       2666,   6.4,  10.6,  19.5, 118.4,  73.5,  20.7,  33.3,   2.5,  22.2,  41.8,  76.1,   6.4,   7.9,  71.0,  21.7,  28.8
2026071203020612,1,07112120,16,       2780,   6.5,   9.3,  20.0, 123.5,  74.1,  21.5,  31.3,   2.6,  22.9,  42.7,  76.6,   6.6,   7.7,  67.3,  20.5,  27.8
2026071203020612,1,07112128,16,       2919,   6.5,   9.1,  20.4, 101.5,  70.7,  20.8,  28.4,   2.6,  23.8,  33.8,  77.8,   6.7,   7.9,  66.7,  21.2,  25.1
2026071203020612,1,07112136,16,       3072,   6.3,   8.9,  21.1, 106.8,  70.2,  20.6,  29.2,   2.8,  24.5,  20.3,  74.4,   7.0,   8.1,  66.4,  21.9,  22.5
2026071203020612,1,07112144,16,       3238,   6.1,   9.3,  21.2, 112.6,  70.0,  20.2,  24.4,   2.9,  22.5,  20.7,  78.4,   7.0,   7.6,  68.1,  20.8,  22.9
2026071203020612,1,07112153,16,       3397,   6.4,   9.6,  20.5, 104.5,  67.9,  20.7,  18.4,   3.0,  23.2,  21.2,  79.9,   7.0,   7.7,  66.2,  17.4,  22.0
2026071203020612,1,07112201,16,       3509,   6.4,   9.4,  21.1,  87.7,  68.4,  19.7,  18.5,   3.1,  23.7,  21.7,  77.9,   7.0,   7.6,  68.4,  17.6,  20.7
2026071203020612,1,07112209,16,       3601,   6.5,   9.5,  20.5,  87.2,  64.0,  20.0,  18.9,   3.1,  24.2,  22.3,  77.8,   7.2,   7.3,  68.5,  18.0,  19.7
2026071203020612,1,07112217,16,       3752,   6.5,   9.4,  20.8,  88.2,  65.2,  16.6,  18.9,   3.1,  24.2,  23.2,  78.9,   7.3,   7.4,  62.5,  18.5,  20.0
2026071203020612,1,07112226,16,       3908,   6.6,   9.5,  18.7,  89.3,  66.5,  17.1,  19.0,   3.2,  22.9,  24.2,  76.2,   7.2,   7.1,  65.1,  19.2,  20.4
2026071203020612,1,07112234,16,       4155,   6.7,   9.2,  18.0,  73.8,  63.9,  16.6,  17.9,   3.4,  23.0,  25.7,  73.8,   7.4,   7.0,  65.1,  14.9,  21.3
2026071203020612,1,07112242,16,       4228,   6.8,   9.3,  17.9,  75.1,  65.0,  16.5,  17.1,   3.4,  23.1,  26.0,  71.9,   7.4,   7.1,  55.4,  14.8,  21.5
2026071203020612,1,07112250,16,       4456,   6.9,   9.6,  17.4,  77.4,  66.0,  17.0,  17.8,   3.5,  23.7,  14.8,  74.2,   7.8,   7.0,  57.4,  15.5,  22.1
2026071203020612,1,07112259,16,       4546,   6.8,   9.4,  17.5,  77.3,  64.9,  17.2,  17.8,   3.5,  23.6,  15.0,  71.3,   7.8,   7.1,  56.8,  15.8,  21.3
2026071203020612,1,07112307,16,       4722,   6.9,   9.6,  17.9,  78.7,  66.2,  17.4,  18.0,   3.4,  24.2,  15.6,  72.6,   7.7,   7.1,  56.3,  15.9,  19.2
2026071203020612,1,07112315,16,       4801,   6.7,   9.7,  17.9,  80.0,  67.3,  17.5,  18.1,   3.4,  24.4,  15.8,  72.4,   7.7,   7.0,  56.4,  16.0,  19.4
2026071203020612,1,07112323,16,       5068,   6.9,  10.0,  18.5,  79.4,  69.9,  17.8,  18.4,   3.6,  25.3,  16.6,  71.1,   6.7,   7.0,  57.1,  15.4,  18.7
2026071203020612,1,07112332,16,       5163,   6.8,  10.2,  18.7,  79.4,  71.2,  17.2,  18.6,   3.6,  25.6,  16.9,  72.4,   6.5,   6.9,  58.1,  15.6,  18.4
2026071203020612,1,07112340,16,       5365,   6.7,  10.4,  18.7,  80.9,  72.7,  17.0,  18.5,   3.7,  24.1,  17.4,  75.2,   6.3,   6.9,  58.7,  15.3,  18.3
2026071203020612,1,07112348,16,       5471,   6.4,   9.9,  19.1,  81.0,  74.1,  17.2,  17.8,   3.8,  23.7,  17.7,  76.7,   6.4,   7.0,  59.9,  15.6,  18.6
2026071203020612,1,07112356,16,       5572,   6.4,   9.7,  19.2,  81.0,  75.5,  17.4,  18.1,   3.8,  21.7,  17.9,  78.2,   6.5,   7.1,  60.2,  15.9,  18.1
2026071203020612,1,07120005,16,       5670,   6.3,   9.3,  18.8,  82.4,  76.8,  17.0,  17.8,   3.8,  21.9,  18.2,  75.6,   6.7,   7.1,  61.2,  16.1,  18.4
2026071203020612,1,07120013,16,       5801,   6.4,   9.3,  19.0,  71.3,  78.6,  15.1,  17.7,   3.9,  22.2,  18.5,  76.0,   6.7,   7.2,  55.2,  16.1,  18.4
2026071203020612,1,07120021,16,       5925,   6.5,   9.2,  19.0,  67.7,  80.3,  15.1,  15.3,   3.9,  22.6,  18.8,  77.7,   6.8,   7.3,  56.4,  16.5,  17.6
2026071203020612,1,07120029,16,       6070,   6.6,   9.4,  18.9,  65.6,  79.6,  15.3,  15.4,   3.9,  23.0,  19.3,  78.3,   6.4,   7.5,  57.1,  16.2,  17.9
2026071203020612,1,07120038,16,       6249,   5.9,   9.5,  19.4,  66.6,  81.9,  15.7,  15.2,   4.0,  23.3,  19.8,  79.3,   6.6,   7.6,  58.8,  16.6,  17.6
2026071203020612,1,07120046,16,       6320,   5.8,   9.4,  19.5,  66.5,  79.0,  15.2,  15.3,   4.0,  22.8,  20.0,  80.2,   6.6,   7.7,  58.7,  16.7,  17.7
2026071203020612,1,07120054,16,       6443,   5.9,   9.5,  19.9,  67.8,  80.5,  15.2,  15.3,   4.1,  23.3,  20.3,  80.5,   6.8,   7.1,  59.2,  16.5,  17.0
2026071203020612,1,07120102,16,       6631,   6.0,   9.4,  19.6,  67.1,  81.6,  14.3,  14.4,   4.2,  23.4,  20.8,  74.7,   6.9,   7.0,  60.9,  16.5,  17.2
2026071203020612,1,07120111,16,       6808,   5.9,   9.5,  20.0,  68.9,  82.5,  14.7,  13.0,   4.3,  23.9,  21.3,  76.7,   7.0,   6.5,  62.6,  17.0,  17.6
2026071203020612,1,07120119,16,       6883,   5.9,   9.5,  19.8,  67.9,  80.9,  14.8,  13.1,   4.3,  22.1,  21.5,  77.5,   7.0,   6.6,  63.2,  17.2,  17.7
2026071203020612,1,07120127,16,       6922,   5.9,   9.5,  19.9,  68.3,  81.4,  14.4,  13.1,   4.3,  22.2,  21.7,  77.9,   7.0,   6.6,  60.1,  17.1,  17.8
2026071203020612,1,07120135,16,       7085,   5.9,   9.7,  20.1,  69.1,  83.3,  14.6,  13.2,   4.4,  22.7,  22.1,  79.8,   7.1,   6.0,  60.9,  17.0,  18.2
2026071203020612,1,07120144,16,       7132,   5.9,   9.8,  20.3,  67.1,  83.9,  14.2,  13.2,   4.4,  22.9,  22.2,  80.3,   7.2,   6.0,  60.6,  17.0,  18.1
2026071203020612,1,07120152,16,       7194,   5.9,   9.6,  20.2,  66.1,  82.2,  14.3,  13.1,   4.5,  23.1,  22.4,  81.0,   7.1,   6.1,  55.8,  17.1,  18.3
2026071203020612,1,07120200,16,       7230,   5.8,   9.6,  20.2,  65.7,  82.6,  14.4,  13.1,   4.5,  23.0,  22.5,  80.3,   7.1,   6.1,  56.1,  17.1,  18.3
2026071203020612,1,07120208,16,       7377,   5.8,   9.8,  20.5,  65.5,  84.3,  14.6,  13.2,   4.6,  23.3,  22.8,  80.8,   6.5,   6.1,  56.7,  17.4,  18.5
2026071203020612,1,07120217,16,       7422,   5.8,   9.8,  20.4,  65.9,  83.6,  14.7,  13.2,   4.6,  23.4,  23.0,  79.1,   6.5,   6.2,  57.0,  17.3,  17.4
2026071203020612,1,07120225,16,       7645,   5.9,   9.9,  20.2,  67.2,  86.1,  15.1,  13.5,   4.4,  23.8,  21.2,  81.5,   6.6,   6.2,  58.2,  17.1,  17.7
2026071203020612,1,07120233,16,       8194,   6.3,  10.5,  21.7,  71.2,  92.3,   7.1,  14.5,   4.7,  25.3,  22.7,  87.4,   7.0,   6.6,  62.4,  18.4,  18.7
2026071203020612,1,07120241,16,       8253,   6.3,  10.5,  21.6,  70.9,  91.7,   7.2,  14.6,   4.7,  25.2,  22.8,  88.0,   7.0,   6.6,  61.1,  18.4,  18.8
2026071203020612,1,07120250,16,       8286,   6.3,  10.5,  21.7,  70.5,  92.0,   7.2,  14.5,   4.7,  25.3,  22.8,  88.3,   7.0,   6.7,  58.6,  18.4,  18.8
2026071203020612,1,07120258,16,       8338,   6.3,  10.6,  21.7,  70.9,  91.3,   7.2,  14.1,   4.7,  25.1,  23.0,  88.9,   7.0,   6.7,  59.0,  18.5,  18.9
2026071203020612,1,07120306,16,       8363,   6.3,  10.6,  21.7,  70.4,  91.6,   7.2,  14.1,   4.7,  25.2,  23.0,  89.2,   6.9,   6.7,  59.2,  18.5,  18.6
2026071203020612,1,07120314,16,       8405,   6.3,  10.7,  21.9,  70.7,  92.1,   7.3,  14.1,   4.7,  23.4,  23.1,  89.6,   6.9,   6.7,  59.5,  18.6,  18.6
2026071203020612,1,07120323,16,       8424,   6.4,  10.7,  21.8,  70.9,  92.3,   7.3,  14.2,   4.7,  23.4,  23.2,  89.8,   6.9,   6.7,  59.6,  18.7,  18.6
2026071203020612,1,07120331,16,       8452,   6.4,  10.6,  21.7,  70.4,  92.6,   7.3,  14.1,   4.7,  23.5,  23.3,  90.1,   6.9,   6.7,  59.3,  18.7,  18.6
2026071203020612,1,07120339,16,       8466,   6.4,  10.6,  21.7,  70.5,  92.7,   7.3,  14.1,   4.7,  23.5,  23.3,  90.3,   6.9,   6.7,  59.4,  18.8,  18.5
2026071203020612,1,07120347,16,       8505,   6.4,  10.7,  21.8,  70.8,  93.2,   7.3,  14.2,   4.7,  23.6,  23.2,  87.2,   6.9,   6.7,  54.4,  18.7,  18.4
2026071203020612,1,07120356,16,       8524,   6.4,  10.7,  21.7,  71.0,  93.4,   7.3,  14.2,   4.7,  23.6,  23.2,  87.4,   6.9,   6.7,  54.5,  18.7,  18.3
2026071203020612,1,07120404,16,       8623,   6.4,  10.8,  22.0,  71.8,  94.4,   7.4,  14.4,   4.8,  23.0,  23.5,  88.4,   6.6,   6.7,  54.7,  19.0,  18.5
2026071203020612,1,07120412,16,       8703,   6.4,  10.7,  22.2,  72.5,  95.3,   7.2,  14.5,   4.8,  23.2,  23.7,  89.2,   6.7,   6.7,  55.2,  17.3,  18.7
2026071203020612,1,07120420,16,       9069,   6.6,  11.2,  23.1,  75.5,  99.3,   7.5,  14.8,   4.1,  24.1,  24.6,  90.6,   6.9,   7.0,  57.1,  18.0,  19.3
2026071203020612,1,07120429,16,       9211,   6.7,  11.2,  22.8,  69.5, 100.9,   7.6,  15.0,   4.2,  18.4,  25.0,  89.8,   7.0,   7.1,  57.5,  18.2,  19.7
