ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘
2026070502010811,1,07041940,11,        470, 376.0,   6.9,  62.6,  17.0, 376.0,   0.0,   1.2,  94.0,  17.0,   8.0,  94.0
2026070502010811,1,07041949,11,        904,   6.5,   5.9,  21.2,  12.4,  65.7,  55.6,   1.9,  42.5,  21.9,  11.8,  10.0
2026070502010811,1,07041957,11,       1428,   9.1,   5.3,  21.5,   5.4,  60.1,  29.2,   2.5,  19.3,  25.9,  14.2,   8.1
2026070502010811,1,07042005,11,       2955,  17.3,   9.1,  33.7,   7.2,  41.4,  44.6,   1.5,  24.6,  18.6,  21.6,  12.7
2026070502010811,1,07042013,11,       3412,  15.8,   9.7,  36.3,   5.5,  46.2,  49.6,   1.6,  24.5,  16.1,  19.0,  13.7
2026070502010811,1,07042022,11,       3944,  16.6,   7.9,  30.9,   5.9,  48.5,  40.9,   1.7,  25.6,  14.5,  12.2,  14.6
2026070502010811,1,07042030,11,       4429,  16.5,   7.0,  31.9,   5.3,  48.5,  35.4,   1.9,  19.9,  13.4,  11.8,  15.4
2026070502010811,1,07042038,11,       5024,  16.6,   7.0,  28.7,   5.2,  41.0,  32.6,   2.0,  19.9,  11.7,  10.8,  15.6
2026070502010811,1,07042046,11,       5569,  17.7,   7.1,  30.9,   5.2,  43.6,  34.0,   2.1,  19.7,  11.3,   9.5,  14.2
2026070502010811,1,07042055,11,       6075,  17.9,   7.0,  30.7,   5.3,  44.5,  27.4,   2.2,  18.2,  11.0,   8.7,  13.8
2026070502010811,1,07042103,11,       6618,  18.3,   7.3,  27.0,   5.4,  46.0,  22.0,   2.4,  18.3,  10.7,   8.5,  10.9
2026070502010811,1,07042111,11,       7958,  16.7,   7.7,  29.3,   5.6,  53.4,  24.5,   2.7,  16.0,   9.5,   6.1,  10.5
2026070502010811,1,07042119,11,       8540,  17.8,   6.6,  30.5,   5.4,  56.4,  25.1,   2.8,  16.5,   9.3,   6.4,  10.4
2026070502010811,1,07042128,11,       9516,  19.4,   6.3,  31.5,   5.7,  60.9,  24.6,   2.7,  17.9,   9.4,   6.0,  10.8
2026070502010811,1,07042136,11,       9982,  19.4,   6.4,  30.8,   5.6,  61.9,  20.8,   2.8,  18.5,   8.7,   6.2,  10.8
2026070502010811,1,07042144,11,      10947,  19.4,   6.4,  30.3,   5.7,  60.8,  21.3,   2.9,  19.3,   8.4,   6.0,  10.3
2026070502010811,1,07042152,11,      11424,  19.6,   6.4,  31.2,   5.9,  62.1,  21.9,   2.9,  20.0,   8.5,   5.9,   9.8
2026070502010811,1,07042201,11,      12252,  16.9,   6.2,  31.6,   5.7,  58.6,  23.0,   2.9,  20.6,   8.4,   6.1,  10.0
2026070502010811,1,07042209,11,      12602,  17.3,   6.1,  32.0,   5.7,  58.9,  23.6,   2.9,  20.9,   8.1,   6.2,  10.0
2026070502010811,1,07042217,11,      13225,  17.9,   6.1,  31.9,   5.5,  61.5,  23.4,   3.0,  21.2,   7.8,   6.2,  10.0
2026070502010811,1,07042225,11,      13662,  17.4,   6.1,  32.2,   5.5,  60.3,  21.2,   3.0,  21.1,   7.9,   6.3,   9.7
2026070502010811,1,07042234,11,      14542,  18.2,   6.2,  32.6,   5.7,  63.2,  19.2,   3.1,  22.0,   8.1,   5.7,   9.7
2026070502010811,1,07042242,11,      15065,  16.2,   6.3,  31.9,   5.6,  64.1,  19.5,   3.1,  22.7,   8.2,   5.8,   9.8
2026070502010811,1,07042250,11,      15887,  17.0,   6.2,  30.3,   5.2,  63.2,  19.9,   3.2,  22.8,   8.1,   6.0,   9.8
2026070502010811,1,07042258,11,      16390,  17.4,   6.0,  31.1,   5.3,  64.2,  20.2,   3.2,  23.3,   8.0,   6.0,   9.4
2026070502010811,1,07042307,11,      16845,  17.5,   6.0,  30.6,   5.3,  64.1,  20.2,   3.2,  23.1,   8.0,   6.1,   9.6
2026070502010811,1,07042315,11,      17393,  17.7,   6.0,  31.2,   5.2,  65.6,  20.4,   3.2,  22.9,   8.1,   6.1,   9.7
2026070502010811,1,07042323,11,      17945,  18.0,   6.0,  31.3,   5.1,  67.3,  20.5,   3.2,  23.6,   8.3,   6.1,   9.3
2026070502010811,1,07042331,11,      18555,  18.0,   5.9,  32.3,   4.9,  68.0,  21.1,   3.3,  23.4,   8.3,   6.2,   9.3
2026070502010811,1,07042340,11,      19254,  18.4,   5.6,  32.9,   5.0,  69.6,  21.4,   3.4,  23.4,   8.0,   6.2,   9.0
2026070502010811,1,07042348,11,      19516,  18.4,   5.6,  32.9,   5.0,  69.3,  21.5,   3.3,  23.0,   8.1,   6.2,   8.9
2026070502010811,1,07042356,11,      19967,  18.6,   5.6,  33.0,   5.0,  67.6,  21.1,   3.4,  23.4,   8.2,   6.2,   8.8
2026070502010811,1,07050009,11,      20539,  18.3,   5.6,  30.1,   5.0,  65.4,  20.3,   3.4,  22.5,   8.3,   6.3,   8.8
2026070502010811,1,07050017,11,      20923,  18.5,   5.5,  30.1,   5.0,  66.6,  19.9,   3.4,  22.7,   8.4,   6.3,   8.7
2026070502010811,1,07050025,11,      21509,  19.0,   5.4,  30.7,   5.1,  68.2,  19.0,   3.5,  23.0,   8.3,   6.3,   8.5
2026070502010811,1,07050034,11,      21806,  19.2,   5.4,  31.1,   5.2,  69.2,  19.1,   3.5,  23.2,   8.1,   6.2,   8.7
2026070502010811,1,07050042,11,      22236,  19.4,   5.5,  30.9,   5.2,  69.2,  19.4,   3.4,  23.3,   8.0,   6.1,   8.7
2026070502010811,1,07050050,11,      22624,  19.3,   5.6,  29.6,   5.2,  67.5,  19.6,   3.5,  23.4,   8.0,   6.0,   8.8
2026070502010811,1,07050058,11,      22983,  19.6,   5.6,  29.8,   5.2,  67.1,  19.7,   3.5,  23.4,   7.9,   5.9,   8.6
2026070502010811,1,07050107,11,      23164,  19.5,   5.6,  30.1,   5.2,  67.3,  19.2,   3.5,  23.6,   7.9,   5.9,   8.7
2026070502010811,1,07050115,11,      23439,  19.7,   5.7,  30.4,   5.2,  67.2,  19.3,   3.5,  23.7,   7.9,   5.8,   8.6
2026070502010811,1,07050123,11,      23684,  19.7,   5.7,  30.6,   5.3,  67.9,  19.3,   3.5,  23.8,   7.8,   5.8,   8.5
2026070502010811,1,07050131,11,      24050,  19.7,   5.7,  30.9,   5.3,  67.9,  18.9,   3.5,  23.3,   7.8,   5.8,   8.5
2026070502010811,1,07050140,11,      24228,  19.7,   5.7,  31.1,   5.2,  68.4,  19.1,   3.5,  23.4,   7.8,   5.9,   8.5
2026070502010811,1,07050148,11,      24591,  19.4,   5.6,  31.3,   5.3,  68.0,  19.3,   3.5,  23.6,   7.7,   5.9,   8.5
2026070502010811,1,07050156,11,      24863,  19.6,   5.6,  31.1,   5.3,  66.9,  19.1,   3.5,  23.7,   7.7,   5.9,   8.5
2026070502010811,1,07050204,11,      25135,  19.6,   5.6,  30.7,   5.3,  65.2,  19.2,   3.5,  23.8,   7.7,   5.9,   8.5
2026070502010811,1,07050213,11,      25432,  19.8,   5.7,  31.1,   5.2,  66.0,  19.1,   3.5,  23.0,   7.8,   5.9,   8.6
2026070502010811,1,07050221,11,      25607,  19.3,   5.7,  31.2,   5.2,  65.8,  19.2,   3.5,  22.9,   7.8,   5.9,   8.6
2026070502010811,1,07050229,11,      25781,  19.2,   5.7,  28.8,   5.2,  63.6,  19.3,   3.5,  23.0,   7.8,   5.9,   8.6
2026070502010811,1,07050237,11,      25950,  19.1,   5.7,  28.4,   5.2,  63.4,  19.3,   3.5,  23.2,   7.8,   6.0,   8.6
2026070502010811,1,07050246,11,      25995,  19.1,   5.7,  28.4,   5.2,  63.2,  19.2,   3.5,  23.2,   7.8,   6.0,   8.6
2026070502010811,1,07050254,11,      26187,  19.2,   5.7,  28.6,   5.2,  63.1,  19.3,   3.5,  23.1,   7.8,   6.0,   8.5
2026070502010811,1,07050302,11,      26277,  19.1,   5.7,  28.6,   5.2,  63.3,  19.4,   3.6,  23.1,   7.7,   6.0,   8.5
2026070502010811,1,07050310,11,      26772,  19.5,   5.8,  29.1,   5.2,  64.1,  19.7,   3.6,  23.4,   7.8,   6.0,   7.7
2026070502010811,1,07050319,11,      26937,  19.5,   5.8,  29.1,   5.3,  64.5,  18.8,   3.6,  23.5,   7.8,   5.9,   7.8
2026070502010811,1,07050327,11,      27214,  19.7,   5.8,  29.3,   5.3,  65.1,  18.9,   3.6,  23.6,   7.8,   5.9,   7.9
2026070502010811,1,07050335,11,      27328,  19.7,   5.8,  29.3,   5.3,  65.2,  18.9,   3.6,  23.7,   7.8,   5.9,   7.9
2026070502010811,1,07050343,11,      27391,  19.7,   5.8,  29.3,   5.3,  64.8,  19.0,   3.6,  23.7,   7.8,   5.9,   7.9
2026070502010811,1,07050352,11,      27569,  19.8,   5.8,  28.6,   5.4,  65.2,  18.9,   3.6,  23.9,   7.5,   5.9,   7.9
2026070502010811,1,07050400,11,      27796,  19.9,   5.8,  28.5,   5.4,  65.4,  19.0,   3.6,  23.9,   7.6,   5.9,   8.0
2026070502010811,1,07050408,11,      28025,  20.0,   5.8,  28.5,   5.3,  64.0,  18.3,   3.6,  24.1,   7.6,   5.9,   8.0
2026070502010811,1,07050416,11,      28185,  20.0,   5.8,  28.5,   5.4,  64.4,  18.3,   3.6,  24.2,   7.6,   5.9,   8.0
2026070502010811,1,07050425,11,      28381,  20.1,   5.9,  28.5,   5.4,  64.8,  18.4,   3.6,  24.1,   7.7,   5.8,   7.9
2026070502010811,1,07050433,11,      31547,  22.3,   6.5,  31.6,   6.0,  71.6,  20.3,   4.0,  26.7,   8.4,   6.4,   4.2
2026070502010811,1,07050441,11,      31658,  22.3,   6.4,  31.7,   6.0,  71.7,  20.4,   4.0,  26.6,   8.4,   6.4,   4.2
