ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘
2026072607020208,1,07252139,12,         60,  24.0,   2.6,  16.0,   6.8,  24.0,  48.0,   9.6,  24.0,   4.3,  12.0,  48.0,  12.0
2026072607020208,1,07252148,12,        449,  39.9,   3.0,   2.3,  19.9,  17.9,  44.9,  12.3,  35.9,  12.3,  35.9,   9.7,  39.9
2026072607020208,1,07252156,12,        574,  30.6,   3.7,   2.7,  21.8,  20.8,  41.7,  11.7,   7.4,  12.7,  30.6,  11.2,  19.9
2026072607020208,1,07252204,12,        678,  28.5,   4.0,   3.1,  15.0,  15.0,  31.9,  11.0,   8.0,  10.8,  31.9,  12.3,  14.6
2026072607020208,1,07252212,12,        801,  27.8,   4.4,   3.6,  15.6,   9.5,  23.7,   8.9,   8.2,  11.8,  26.7,  11.6,  16.4
2026072607020208,1,07252221,12,       1023,  26.4,   4.6,   3.9,  16.7,   8.4,  28.2,   5.9,   8.8,  12.4,  20.9,  14.8,  18.6
2026072607020208,1,07252229,12,       1203,  27.4,   4.7,   4.5,  14.5,   7.8,  32.0,   4.8,   9.8,  13.0,  22.3,  13.9,  18.5
2026072607020208,1,07252237,12,       1408,  27.4,   4.3,   5.2,  11.4,   8.4,  36.3,   4.7,   9.2,  11.3,  22.5,  16.0,  20.8
2026072607020208,1,07252245,12,       1479,  23.6,   4.1,   5.3,  11.1,   8.6,  36.9,   4.8,   9.5,  11.9,  22.7,  15.9,  21.9
2026072607020208,1,07252254,12,       1594,  24.5,   4.3,   5.3,   9.5,   8.9,  36.4,   4.6,  10.2,  11.4,  22.7,  17.0,  22.7
2026072607020208,1,07252302,12,       1681,  24.9,   4.2,   5.5,   9.5,   8.1,  37.3,   4.6,  10.6,  12.1,  22.4,  17.4,  23.1
2026072607020208,1,07252310,12,       1930,  25.7,   4.0,   6.1,   5.9,   9.0,  40.6,   4.9,  12.1,  13.6,  21.4,  19.0,  24.9
2026072607020208,1,07252318,12,       1996,  25.3,   3.8,   6.3,   5.8,   9.2,  38.9,   5.0,  12.4,  14.1,  21.2,  19.2,  24.1
2026072607020208,1,07252327,12,       2156,  26.5,   4.0,   6.8,   5.2,   9.8,  42.0,   4.5,  13.2,  13.7,  22.4,  20.0,  24.2
2026072607020208,1,07252335,12,       2417,  28.0,   4.4,   7.5,   5.8,   8.2,  44.9,   4.8,   9.5,  14.8,  14.9,  16.1,  27.2
2026072607020208,1,07252343,12,       2650,  28.6,   4.7,   8.0,   5.9,   8.1,  49.3,   3.9,  10.0,  15.8,  16.1,  17.6,  29.8
2026072607020208,1,07252351,12,       2692,  22.9,   4.8,   8.0,   5.7,   8.2,  50.0,   3.9,  10.2,  16.0,  16.4,  17.9,  29.9
2026072607020208,1,07260008,12,       2881,  21.7,   4.8,   8.0,   6.0,   8.7,  51.2,   3.6,  10.5,  16.3,  16.5,  18.5,  29.9
2026072607020208,1,07260016,12,       2961,  22.3,   4.8,   8.0,   6.0,   8.8,  52.6,   3.6,  10.5,  16.0,  16.9,  18.8,  29.9
2026072607020208,1,07260024,12,       3045,  22.5,   4.9,   8.1,   5.7,   8.7,  52.9,   3.7,  10.8,  16.2,  15.6,  18.5,  30.8
2026072607020208,1,07260033,12,       3143,  22.8,   4.9,   7.9,   5.8,   8.8,  49.3,   3.7,  11.1,  16.6,  14.5,  17.5,  31.4
2026072607020208,1,07260041,12,       3174,  22.8,   4.9,   7.9,   5.7,   8.7,  48.8,   3.7,  11.2,  16.7,  14.6,  17.6,  31.7
2026072607020208,1,07260049,12,       3242,  23.1,   4.7,   7.8,   5.7,   8.8,  48.0,   3.8,  10.9,  17.0,  14.9,  18.0,  32.0
2026072607020208,1,07260057,12,       3400,  24.2,   4.4,   7.9,   5.7,   8.9,  50.3,   4.0,  11.5,  15.8,  14.6,  18.8,  33.5
2026072607020208,1,07260106,12,       3529,  24.1,   4.5,   8.1,   5.3,   9.1,  52.2,   4.0,  11.7,  16.3,  12.7,  19.6,  30.6
2026072607020208,1,07260114,12,       3583,  23.8,   4.5,   8.2,   5.3,   8.9,  53.0,   4.0,  11.9,  16.4,  12.9,  19.9,  30.4
2026072607020208,1,07260122,12,       3771,  23.9,   4.6,   8.5,   5.6,   9.3,  54.8,   3.6,  12.5,  15.3,  12.8,  20.6,  31.4
2026072607020208,1,07260130,12,       3816,  23.6,   4.6,   8.6,   5.6,   9.4,  55.5,   3.6,  12.6,  15.5,  11.7,  20.9,  31.4
2026072607020208,1,07260139,12,       3880,  24.0,   4.6,   8.4,   5.7,   9.2,  56.4,   3.6,  12.7,  15.8,  11.8,  20.9,  32.0
2026072607020208,1,07260147,12,       3971,  24.6,   4.5,   8.6,   5.6,   9.4,  57.7,   3.7,  13.0,  16.2,  11.1,  21.4,  32.7
2026072607020208,1,07260155,12,       4207,  25.6,   4.7,   9.0,   5.8,   9.8,  61.1,   3.9,   9.7,  16.9,   8.7,  22.7,  34.3
2026072607020208,1,07260204,12,       4223,  25.4,   4.8,   9.1,   5.8,   9.6,  61.4,   3.9,   9.8,  16.9,   8.7,  22.5,  34.1
2026072607020208,1,07260212,12,       4287,  25.5,   4.7,   9.1,   5.8,   9.7,  61.2,   3.9,   9.4,  17.0,   8.9,  22.8,  34.6
2026072607020208,1,07260220,12,       4392,  25.8,   4.8,   9.3,   6.0,   9.9,  62.7,   4.0,   9.5,  13.9,   9.1,  18.4,  35.4
2026072607020208,1,07260228,12,       4461,  26.0,   4.8,   9.3,   6.0,  10.0,  63.7,   4.0,   9.7,  12.6,   9.1,  18.7,  35.6
2026072607020208,1,07260237,12,       4499,  26.2,   4.7,   9.3,   6.0,  10.0,  62.0,   4.0,   9.8,  12.3,   9.2,  18.9,  35.6
2026072607020208,1,07260245,12,       4601,  25.9,   4.7,   9.4,   5.7,  10.1,  63.4,   4.1,  10.0,  12.4,   9.3,  19.3,  36.4
2026072607020208,1,07260253,12,       4681,  26.1,   4.7,   9.6,   5.6,  10.2,  64.5,   4.1,  10.0,  11.4,   9.3,  19.7,  37.0
2026072607020208,1,07260301,12,       4743,  26.5,   4.8,   9.7,   5.7,  10.2,  65.4,   4.0,  10.0,  11.6,   9.5,  18.7,  37.5
2026072607020208,1,07260310,12,       4784,  26.7,   4.8,   9.5,   5.7,  10.3,  65.9,   4.0,  10.0,  11.6,   9.4,  18.9,  37.8
2026072607020208,1,07260318,12,       4810,  26.9,   4.9,   9.6,   5.5,  10.3,  66.3,   4.0,  10.0,  11.6,   9.4,  19.0,  38.0
2026072607020208,1,07260326,12,       4820,  26.4,   4.9,   9.6,   5.5,  10.3,  66.4,   4.0,  10.0,  11.7,   9.4,  19.0,  37.8
2026072607020208,1,07260334,12,       4914,  25.2,   4.9,   9.6,   5.6,  10.0,  67.7,   4.1,   9.8,  11.8,   9.6,  18.5,  35.1
2026072607020208,1,07260343,12,       4919,  25.2,   4.9,   9.6,   5.6,  10.0,  67.8,   4.1,   9.8,  11.8,   9.6,  18.5,  35.1
2026072607020208,1,07260351,12,       5030,  25.7,   4.9,   9.8,   5.1,  10.1,  69.3,   4.2,  10.0,  12.0,   9.8,  18.9,  35.9
2026072607020208,1,07260359,12,       5038,  25.8,   4.9,   9.8,   5.1,  10.1,  68.3,   4.2,  10.0,  12.1,   9.8,  19.0,  35.9
2026072607020208,1,07260407,12,       5100,  26.1,   5.0,   9.0,   5.1,  10.1,  69.1,   4.2,  10.1,  12.1,   9.9,  19.2,  36.4
2026072607020208,1,07260416,12,       5153,  26.2,   4.9,   9.1,   5.2,  10.0,  69.8,   4.2,  10.0,  12.2,  10.0,  19.0,  36.8
2026072607020208,1,07260424,12,       5178,  26.2,   4.9,   8.9,   5.2,  10.0,  70.2,   4.2,  10.0,  12.2,  10.0,  19.0,  36.6
2026072607020208,1,07260432,12,       5191,  26.1,   4.9,   8.9,   5.2,  10.0,  70.3,   4.2,  10.0,  12.1,  10.0,  19.1,  36.7
2026072607020208,1,07260440,12,       5208,  26.0,   4.9,   8.9,   5.2,   9.9,  68.3,   4.3,  10.1,  12.1,  10.0,  18.9,  36.5
2026072607020208,1,07260449,12,       5216,  26.0,   4.9,   8.9,   5.2,   9.9,  68.4,   4.3,  10.1,  12.2,  10.0,  18.9,  36.2
2026072607020208,1,07260457,12,       5322,  26.6,   4.9,   9.0,   5.3,   9.0,  69.7,   4.3,  10.2,  11.7,  10.2,  19.3,  37.0
2026072607020208,1,07260505,12,       5350,  26.5,   4.8,   9.0,   5.3,   9.0,  69.0,   4.3,  10.3,  11.7,  10.2,  18.9,  36.8
2026072607020208,1,07260513,12,       5403,  26.8,   4.9,   9.0,   5.2,   9.0,  69.7,   4.4,  10.4,  11.8,  10.0,  19.1,  36.9
2026072607020208,1,07260522,12,       5424,  26.6,   4.9,   9.0,   5.2,   9.0,  68.8,   4.4,  10.4,  11.8,  10.1,  19.2,  37.0
2026072607020208,1,07260530,12,       5491,  23.8,   4.9,   9.0,   5.2,   8.8,  69.7,   4.4,  10.5,  12.0,  10.2,  19.2,  37.5
2026072607020208,1,07260538,12,       5542,  23.4,   5.0,   9.0,   5.2,   8.9,  70.3,   4.4,  10.6,  11.7,  10.0,  19.2,  36.6
2026072607020208,1,07260546,12,       5587,  23.5,   4.8,   9.0,   5.3,   8.9,  70.9,   4.4,  10.7,  11.8,  10.1,  19.3,  36.9
2026072607020208,1,07260555,12,       5690,  23.7,   4.9,   8.9,   5.3,   8.9,  72.2,   4.5,  10.6,  11.1,  10.2,  18.3,  36.4
2026072607020208,1,07260603,12,       5744,  23.9,   4.9,   8.9,   5.3,   8.9,  67.5,   4.5,  10.7,  11.1,  10.1,  18.5,  36.1
2026072607020208,1,07260611,12,       5765,  23.8,   4.9,   8.9,   5.3,   8.9,  67.8,   4.5,  10.7,  11.1,  10.2,  18.5,  36.0
2026072607020208,1,07260619,12,       5907,  24.3,   4.8,   8.8,   5.4,   8.5,  69.4,   4.6,  10.9,  11.2,  10.3,  18.6,  35.8
2026072607020208,1,07260628,12,       6060,  24.8,   4.9,   7.5,   5.4,   8.7,  70.2,   4.7,  11.2,  11.4,  10.5,  19.0,  35.1
2026072607020208,1,07260636,12,       6231,  24.1,   4.6,   7.7,   5.4,   8.9,  72.2,   4.7,  11.4,  11.2,  10.8,  19.3,  36.1
2026072607020208,1,07260644,12,       6328,  24.4,   4.6,   7.7,   5.5,   8.9,  63.2,   4.7,  11.6,  11.0,  10.9,  19.3,  36.6
2026072607020208,1,07260653,12,       6524,  25.2,   4.7,   7.8,   5.5,   8.9,  63.6,   4.7,  11.9,  10.1,  10.5,  19.6,  37.5
2026072607020208,1,07260701,12,       6597,  25.3,   4.6,   7.8,   5.6,   9.0,  63.5,   4.7,  12.0,   9.8,  10.5,  19.9,  37.6
2026072607020208,1,07260709,12,       6764,  25.7,   4.7,   7.6,   5.7,   9.0,  63.6,   4.8,  11.3,  10.0,  10.5,  19.3,  37.8
2026072607020208,1,07260717,12,       6974,  25.2,   4.7,   7.4,   5.6,   9.0,  64.1,   4.8,  11.6,   9.9,  10.8,  19.7,  37.4
2026072607020208,1,07260726,12,       7441,  24.9,   4.9,   7.6,   4.8,   9.1,  63.3,   4.9,  12.4,   9.7,  11.4,  19.8,  38.9
2026072607020208,1,07260734,12,       7699,  23.0,   5.0,   7.5,   4.6,   9.3,  65.5,   5.0,  12.7,   9.8,  11.6,  20.3,  39.2
2026072607020208,1,07260742,12,       8117,  23.5,   4.6,   7.7,   4.7,   9.6,  68.3,   5.2,  13.0,   8.6,  12.0,  21.2,  40.3
2026072607020208,1,07260750,12,       8254,  22.0,   4.6,   7.7,   4.8,   9.6,  66.6,   5.2,  13.0,   8.7,  12.1,  21.0,  40.7
2026072607020208,1,07260759,12,       8514,  21.6,   4.7,   7.4,   4.8,   9.7,  65.4,   5.3,  13.3,   8.8,  12.0,  20.3,  40.7
2026072607020208,1,07260807,12,       8753,  20.3,   4.6,   7.4,   4.8,   9.7,  66.6,   5.3,  13.6,   8.9,  11.8,  20.9,  40.9
2026072607020208,1,07260815,12,       9128,  18.9,   4.8,   7.5,   4.8,   9.6,  68.2,   5.4,  13.5,   8.1,  11.7,  21.3,  41.2
2026072607020208,1,07260823,12,       9370,  19.0,   4.9,   7.6,   4.7,   9.4,  69.4,   5.5,  13.7,   8.2,  11.5,  21.1,  41.8
2026072607020208,1,07260832,12,       9835,  19.2,   4.9,   7.7,   4.7,   8.7,  69.0,   5.4,  14.2,   8.4,  11.7,  20.6,  42.5
2026072607020208,1,07260840,12,      10637,  19.5,   4.0,   8.1,   4.8,   9.0,  73.9,   5.8,  15.3,   8.8,  12.1,  21.6,  43.6
2026072607020208,1,07260848,12,      11268,  19.5,   4.1,   8.4,   4.6,   9.0,  76.3,   5.8,  15.4,   8.7,  12.3,  22.5,  44.6
2026072607020208,1,07260856,12,      11707,  19.5,   4.0,   8.1,   4.7,   8.5,  78.0,   5.9,  15.6,   8.7,  12.5,  23.0,  45.0
