ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘
2026062105030601,1,06201930,14,          4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   3.2,   0.0,   0.0,   1.1,   0.0,   0.0,   0.0
2026062105030601,1,06201935,14,         61,  48.8,  24.4,   3.7,  12.2,  48.8,  16.2,  24.4,  16.2,   2.5,  48.8,   8.1,  48.8,  12.2,  48.8
2026062105030601,1,06201941,14,        132,   8.8,  26.4,   3.7,  17.6,  35.2,  17.6,  52.8,   9.6,   2.5, 105.6,  15.0,  26.4,  21.1, 105.6
2026062105030601,1,06201946,14,        202,  10.1,  13.4,   3.9,  13.4,  32.3,  26.9,  40.4,  14.6,   3.1, 161.6,   5.2,  26.9,  32.3, 161.6
2026062105030601,1,06201951,14,        341,  13.6,  18.1,   5.3,   8.0,  22.7,  30.3,  45.4,  18.1,   3.2,  68.2,   5.1,   9.4,  38.9,  90.9
2026062105030601,1,06201956,14,        460,  12.6,  11.5,   6.4,  10.5,  24.5,  33.4,  52.5,   9.6,   3.2,  23.0,   6.4,  10.5,  40.8,  73.6
2026062105030601,1,06202002,14,        509,  13.1,  11.9,   6.7,  11.0,  25.4,  29.0,  45.2,   8.1,   3.2,  20.3,   6.9,  11.3,  40.7,  67.8
2026062105030601,1,06202007,14,        594,  14.4,  12.5,   6.7,  11.0,  23.7,  33.9,  52.8,   8.8,   3.3,  21.6,   6.9,   8.3,  27.9,  67.8
2026062105030601,1,06202012,14,        662,  16.0,  12.6,   5.8,  12.3,  24.0,  37.8,  52.9,   8.1,   3.3,  22.0,   7.2,   9.2,  23.0,  66.2
2026062105030601,1,06202017,14,        794,  17.6,  14.1,   6.6,  14.4,  24.4,  37.3,  48.8,   5.3,   3.9,  16.7,   6.7,  10.4,  19.2,  63.5
2026062105030601,1,06202023,14,       1157,   8.4,  13.8,   7.9,  14.0,  18.1,  25.0,  28.0,   6.6,   4.9,  15.9,   7.7,  10.4,  17.4,  30.8
2026062105030601,1,06202028,14,       1294,   8.4,  14.3,   7.8,  15.0,  18.1,  27.9,  31.3,   7.1,   5.3,  16.9,   7.2,  11.0,  19.1,  12.6
2026062105030601,1,06202033,14,       1456,   9.1,  15.3,   8.6,   6.6,  19.4,  30.6,  33.2,   7.2,   5.8,  18.7,   7.6,  12.2,  20.4,  13.8
2026062105030601,1,06202038,14,       2128,  12.5,   2.9,   9.2,   8.8,  28.3,  44.8,  47.2,  10.4,   7.4,  27.4,   8.5,  16.8,  29.8,  19.7
2026062105030601,1,06202044,14,       2205,  12.7,   2.9,   8.8,   9.1,  27.1,  42.0,  49.0,  10.3,   7.0,  28.0,   8.4,  17.1,  30.9,  20.5
2026062105030601,1,06202049,14,       2987,  17.0,   4.0,  11.4,  12.1,  35.6,  54.3,  66.3,   5.0,   4.9,  37.3,   5.5,  22.7,  41.2,  27.1
2026062105030601,1,06202054,14,       3028,  17.0,   4.0,  11.5,  12.2,  34.6,  55.0,  65.4,   4.9,   5.0,  37.2,   5.5,  22.0,  40.3,  27.2
2026062105030601,1,06202059,14,       3357,  17.5,   3.8,   8.9,  13.1,  37.3,  59.6,  68.8,   5.4,   5.5,  37.3,   6.0,  23.9,  44.7,  15.5
2026062105030601,1,06202105,14,       3662,  18.3,   3.9,   9.7,  14.0,  40.1,  61.0,  71.4,   5.8,   4.2,  40.6,   6.3,  22.7,  47.2,  16.6
2026062105030601,1,06202110,14,       3831,  19.1,   4.1,  10.1,  14.5,  41.4,  63.8,  71.2,   5.9,   4.3,  41.4,   5.3,  23.7,  49.4,  16.1
2026062105030601,1,06202115,14,       3943,  19.3,   4.1,   9.5,  14.7,  33.9,  65.7,  71.6,   6.1,   4.3,  36.6,   5.3,  23.8,  50.8,  16.5
2026062105030601,1,06202120,14,       4204,  20.5,   4.4,   7.4,  15.6,  34.6,  67.2,  74.7,   6.2,   4.4,  33.2,   5.3,  25.4,  40.5,  17.6
2026062105030601,1,06202126,14,       4293,  20.6,   4.4,   7.5,  14.8,  32.7,  68.6,  76.3,   6.3,   4.5,  34.0,   5.3,  24.5,  37.3,  17.2
2026062105030601,1,06202131,14,       4446,  20.6,   4.5,   7.0,  15.3,  32.3,  68.4,  75.6,   6.4,   4.6,  33.8,   5.1,  25.0,  37.0,  17.7
2026062105030601,1,06202136,14,       4596,  21.1,   4.5,   7.1,  15.7,  32.5,  70.7,  75.0,   5.9,   4.7,  34.0,   5.2,  23.8,  38.3,  18.2
2026062105030601,1,06202141,14,       4795,  21.5,   4.4,   7.1,  16.3,  33.0,  69.7,  72.3,   6.1,   4.9,  33.9,   5.1,  24.7,  28.0,  18.8
2026062105030601,1,06202147,14,       4930,  20.3,   4.4,   7.2,  16.5,  29.2,  69.1,  70.4,   5.9,   5.0,  33.4,   5.1,  24.9,  28.5,  19.3
2026062105030601,1,06202152,14,       5049,  18.4,   4.5,   7.3,  16.7,  28.8,  70.8,  66.2,   6.0,   5.0,  33.3,   4.9,  24.6,  28.0,  19.7
2026062105030601,1,06202157,14,       5207,  18.4,   4.6,   7.1,  16.9,  27.4,  73.0,  63.1,   5.8,   5.1,  33.3,   5.0,  24.5,  28.7,  20.2
2026062105030601,1,06202202,14,       5306,  16.8,   4.7,   7.2,  17.2,  27.0,  74.4,  64.3,   5.9,   5.0,  33.9,   5.0,  24.8,  27.7,  20.6
2026062105030601,1,06202208,14,       5527,  13.5,   4.8,   7.3,  17.6,  26.9,  77.5,  65.0,   6.1,   5.2,  35.0,   4.9,  23.2,  28.8,  21.2
2026062105030601,1,06202214,14,       5590,  13.5,   4.8,   7.4,  17.4,  26.1,  78.4,  65.7,   6.1,   5.2,  35.4,   4.8,  23.4,  29.2,  21.0
2026062105030601,1,06202219,14,       5711,  13.7,   4.9,   7.2,  17.7,  25.3,  77.4,  64.3,   6.2,   5.1,  35.9,   4.8,  23.7,  29.4,  21.2
2026062105030601,1,06202224,14,       5851,  13.4,   5.0,   7.3,  18.2,  25.8,  79.3,  65.9,   6.3,   5.0,  36.5,   4.7,  19.3,  30.1,  21.6
2026062105030601,1,06202229,14,       6071,  12.4,   5.1,   6.9,  18.8,  26.6,  80.9,  68.4,   6.4,   5.0,  35.1,   4.7,  20.0,  31.1,  22.3
2026062105030601,1,06202235,14,       6148,  12.4,   5.2,   7.0,  18.8,  26.5,  81.9,  66.4,   6.5,   5.0,  35.6,   4.6,  20.2,  30.9,  21.8
2026062105030601,1,06202240,14,       6257,  12.6,   5.0,   7.1,  18.6,  26.9,  82.0,  66.7,   6.4,   5.1,  36.2,   4.7,  20.4,  31.4,  22.0
2026062105030601,1,06202245,14,       6340,  12.7,   5.0,   7.2,  18.7,  27.1,  81.8,  58.9,   6.4,   5.1,  35.9,   4.6,  20.6,  31.8,  22.1
2026062105030601,1,06202250,14,       6472,  12.8,   5.1,   7.3,  18.7,  27.1,  82.1,  54.5,   6.4,   5.1,  35.7,   4.5,  20.7,  31.9,  22.3
2026062105030601,1,06202256,14,       6533,  12.6,   5.1,   7.3,  18.9,  27.2,  82.9,  54.4,   6.5,   5.0,  35.7,   4.5,  20.9,  32.2,  22.3
2026062105030601,1,06202301,14,       6716,  12.3,   4.8,   7.5,  18.5,  26.4,  85.2,  55.3,   6.6,   5.1,  34.6,   4.6,  21.4,  33.1,  22.8
2026062105030601,1,06202306,14,       6859,  12.3,   4.9,   7.6,  18.2,  24.2,  87.0,  53.7,   6.7,   5.0,  31.0,   4.7,  21.5,  33.6,  22.3
2026062105030601,1,06202311,14,       6918,  12.2,   4.9,   7.6,  18.3,  23.6,  87.8,  54.2,   6.6,   5.1,  31.0,   4.7,  21.6,  33.9,  22.4
2026062105030601,1,06202317,14,       7019,  12.3,   4.9,   7.6,  18.5,  23.2,  89.1,  55.0,   6.7,   5.0,  31.5,   4.6,  21.7,  34.2,  22.7
2026062105030601,1,06202322,14,       7144,  12.2,   5.0,   7.5,  18.6,  22.0,  87.9,  53.9,   6.6,   5.0,  31.2,   4.7,  21.6,  34.6,  22.9
2026062105030601,1,06202327,14,       7195,  12.3,   5.0,   7.5,  18.7,  22.0,  87.2,  52.8,   6.6,   5.1,  31.1,   4.7,  21.4,  34.4,  22.3
2026062105030601,1,06202332,14,       7304,  12.3,   5.0,   7.5,  18.4,  21.8,  88.5,  53.1,   6.6,   5.1,  31.0,   4.7,  20.7,  34.7,  22.5
2026062105030601,1,06202338,14,       7490,  12.0,   4.9,   7.6,  18.8,  22.1,  88.1,  54.4,   6.7,   5.0,  30.8,   4.7,  21.0,  35.4,  22.7
2026062105030601,1,06202343,14,       7599,  11.9,   5.0,   7.7,  18.9,  21.2,  84.4,  54.2,   6.8,   4.9,  30.5,   4.8,  21.4,  35.9,  22.1
2026062105030601,1,06202348,14,       7707,  12.0,   5.0,   7.8,  19.2,  21.1,  85.6,  55.0,   6.6,   4.9,  30.9,   4.7,  21.2,  36.2,  22.3
2026062105030601,1,06202353,14,       7739,  12.0,   5.0,   7.8,  19.3,  21.2,  85.9,  55.2,   6.6,   4.9,  31.1,   4.7,  21.1,  35.5,  22.4
2026062105030601,1,06202359,14,       7830,  12.1,   5.0,   7.8,  19.2,  21.3,  85.8,  55.9,   6.7,   4.9,  31.3,   4.7,  20.8,  35.5,  22.4
2026062105030601,1,06202359,14,       7830,  12.1,   5.0,   7.8,  19.2,  21.3,  85.8,  55.9,   6.7,   4.9,  31.3,   4.7,  20.8,  35.5,  22.4
2026062105030601,1,06210005,14,       7991,  12.3,   4.7,   8.0,  19.6,  20.8,  87.5,  56.0,   6.8,   5.0,  31.9,   4.8,  21.2,  36.3,  21.2
2026062105030601,1,06210010,14,       8225,  12.5,   4.8,   8.2,  20.1,  21.1,  90.1,  57.7,   6.3,   5.0,  29.9,   4.7,  21.5,  37.3,  21.6
2026062105030601,1,06210015,14,       8584,  12.4,   5.0,   8.4,  20.8,  21.8,  88.0,  59.7,   6.4,   4.8,  30.7,   4.4,  22.3,  39.0,  22.5
2026062105030601,1,06210020,14,       8614,  12.4,   5.0,   8.4,  20.8,  21.5,  88.3,  59.4,   6.4,   4.8,  30.9,   4.4,  22.4,  39.1,  22.6
2026062105030601,1,06210026,14,       8719,  12.5,   5.0,   8.5,  20.6,  20.9,  88.2,  60.1,   6.5,   4.9,  31.2,   4.4,  22.3,  38.5,  21.8
2026062105030601,1,06210031,14,       8810,  12.6,   5.0,   8.5,  20.7,  19.5,  88.1,  60.7,   6.5,   4.8,  31.4,   4.4,  22.5,  38.9,  21.4
2026062105030601,1,06210036,14,       9286,  13.0,   5.3,   8.9,  21.7,  20.1,  92.8,  64.0,   6.9,   4.0,  33.1,   4.5,  23.7,  40.8,  22.5
