ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘
2026071910020806,1,07181934,14,          1,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071910020806,1,07181942,14,         19,   3.0,   0.0,   0.0,   0.0,  15.2,   0.0,   0.0,  15.2,  15.2,  15.2,   5.0,  15.2,   2.5,   0.0
2026071910020806,1,07181951,14,         93,  10.6,   0.0,  74.4,   1.9,  12.4,  37.2,  74.4,  14.8,  14.8,  37.2,  14.8,  18.6,   4.3,   0.0
2026071910020806,1,07181959,14,        162,  12.9,  64.8, 129.6,   2.5,  12.9,  12.9,  43.2,  16.2,  25.9,   6.1,  12.9,  21.6,   5.4,  64.8
2026071910020806,1,07182007,14,        241,   7.7,  38.5,  96.4,   3.4,   9.1,  12.8,  48.2,   8.0,  24.1,   8.7,  12.8,  24.1,   5.8,  64.2
2026071910020806,1,07182015,14,        355,   6.1,  31.5, 142.0,   4.5,  10.9,   3.7,  56.8,   8.6,  31.5,  12.9,  15.7,  35.5,   7.8,  94.6
2026071910020806,1,07182024,14,        552,   8.1,  49.0,   4.2,   6.0,  14.7,   5.2,  73.6,   7.4,  49.0,  10.7,  19.2,  36.8,  10.0,  88.3
2026071910020806,1,07182032,14,        580,   8.4,  33.1,   4.4,   5.7,  14.9,   5.3,  66.2,   7.4,  51.5,  10.7,  19.3,  38.6,  10.0,  92.8
2026071910020806,1,07182040,14,        651,   7.6,  27.4,   4.8,   5.3,  14.8,   5.7,  57.8,   8.0,  47.3,  11.3,  17.3,  40.0,   9.8,  86.8
2026071910020806,1,07182048,14,        675,   7.7,  28.4,   5.0,   5.2,  15.4,   5.5,  54.0,   8.0,  49.0,  10.5,  17.4,  36.0,  10.0,  90.0
2026071910020806,1,07182057,14,        949,   9.4,  31.6,   7.0,   4.6,  21.0,   7.6,  12.0,  10.5,  31.6,  13.5,  21.0,  37.9,   6.7,  13.5
2026071910020806,1,07182105,14,       1070,   9.8,  28.5,   7.7,   4.4,  17.8,   8.0,  13.1,   9.6,  34.2,  12.7,  23.1,  42.8,   6.2,  15.2
2026071910020806,1,07182113,14,       1149,  10.1,  27.0,   8.2,   4.5,  12.5,   8.1,  13.9,   8.2,  36.7,  13.5,  24.1,  41.7,   6.6,  16.4
2026071910020806,1,07182121,14,       1181,  10.2,  26.9,   8.4,   4.4,  12.7,   8.2,  14.1,   8.4,  37.7,  13.6,  21.4,  41.0,   6.6,  16.8
2026071910020806,1,07182130,14,       1353,  11.6,  26.4,   9.5,   4.1,  14.6,   8.7,  16.1,   7.1,  43.2,   8.5,  22.0,  38.6,   7.3,  19.3
2026071910020806,1,07182138,14,       1486,  12.6,  18.8,  10.4,   4.5,  14.1,   9.5,  17.7,   6.3,  47.5,   6.6,  23.3,  40.9,   7.9,  21.2
2026071910020806,1,07182146,14,       1656,  13.6,  20.3,   6.8,   4.5,  15.4,  10.2,  19.7,   6.5,  47.3,   7.0,  22.8,  36.8,   8.4,  22.4
2026071910020806,1,07182154,14,       1715,  13.0,  16.3,   6.9,   4.6,  15.7,  10.4,  19.6,   6.6,  47.3,   7.1,  22.1,  37.0,   8.6,  22.4
2026071910020806,1,07182203,14,       1758,  13.3,  16.1,   7.1,   4.6,  15.2,  10.1,  20.0,   6.6,  46.8,   7.2,  21.6,  35.1,   8.8,  22.6
2026071910020806,1,07182211,14,       1884,  13.9,  16.9,   7.5,   4.6,  15.5,  10.1,  20.9,   6.3,  48.6,   6.1,  22.1,  35.8,   9.2,  24.3
2026071910020806,1,07182219,14,       1991,  14.3,  15.3,   7.5,   4.5,  15.7,  10.2,  22.1,   6.4,  51.3,   6.4,  22.4,  33.8,   8.9,  25.6
2026071910020806,1,07182227,14,       2086,  14.9,  14.5,   7.8,   4.5,  16.5,   9.3,  23.1,   5.8,  53.8,   6.7,  21.6,  35.5,   9.3,  26.4
2026071910020806,1,07182236,14,       2177,  14.7,  14.1,   7.9,   4.6,  16.9,   8.9,  23.8,   5.7,  52.7,   6.9,  20.9,  35.5,   9.4,  25.6
