ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘
2026071103020506,1,07101834,16,          1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0
2026071103020506,1,07101842,16,         35,  28.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  14.0,   0.0,   1.1,   0.0,  28.0,  28.0
2026071103020506,1,07101850,16,         60,  24.0,   6.8,   6.8,   0.0,   0.0,   0.0,   0.0,  24.0,   0.0,  24.0,  12.0,   0.0,   1.6,   0.0,   9.6,  48.0
2026071103020506,1,07101859,16,         72,  28.8,   7.2,   8.2,  57.6,   0.0,  11.5,   0.0,  28.8,   0.0,  28.8,  14.4,   0.0,   1.8,   0.0,   6.4,  57.6
2026071103020506,1,07101907,16,        114,  22.8,  11.4,   5.0,  45.6,  91.2,  15.2,  30.4,  15.2,  30.4,  22.8,   5.7,   0.0,   2.9,   0.0,   8.2,  91.2
2026071103020506,1,07101915,16,        183,  14.6,  12.2,   7.7,  73.2, 146.4,  20.9,  29.2,   2.6,  36.6,  29.2,   8.6, 146.4,   4.5,   0.0,  13.3, 146.4
2026071103020506,1,07101923,16,        238,  15.8,  14.6,   9.5,  95.2, 190.4,  19.0,  38.0,   2.2,  21.1,  14.6,  11.2, 190.4,   5.9,  63.4,  14.6, 190.4
2026071103020506,1,07101932,16,        315,  14.8,  19.3,  10.9,  84.0,  12.0,  21.0,  42.0,   2.0,  28.0,  16.8,  14.8, 252.0,   7.8,  84.0,  12.0, 252.0
2026071103020506,1,07101940,16,        370,  14.8,  22.7,   8.2,  98.6,  14.0,  18.5,  37.0,   2.2,  24.6,  12.3,  14.8,  98.6,   8.9,  98.6,  12.8, 296.0
2026071103020506,1,07101948,16,        408,  15.5,  16.3,   8.8,  65.2,  14.8,  18.1,  36.2,   2.3,  25.1,  12.0,  15.5,  54.4,   9.3,  46.6,  13.6, 108.8
2026071103020506,1,07101956,16,        571,  16.3,  18.2,   8.6,  65.2,  19.8,  24.0,  38.0,   1.8,  32.6,  16.9,  18.2,  76.1,  11.1,  65.2,  15.2, 152.2
2026071103020506,1,07102005,16,        595,  17.0,  17.0,   8.6,  59.5,  20.6,  21.6,  34.0,   1.8,  34.0,  17.0,  18.3,  79.3,  11.0,  59.5,  15.3,  95.2
2026071103020506,1,07102013,16,        789,   4.8,  21.7,   9.4,  57.3,  26.3,  27.4,  45.0,   2.1,  39.4,  20.3,  21.7,  42.0,  13.4,  78.9,  13.7, 126.2
2026071103020506,1,07102021,16,        833,   5.1,  22.9,   6.6,  55.5,  27.7,  28.9,  47.6,   2.2,  41.6,  20.8,  21.4,  44.4,  13.8,  74.0,  13.8, 133.2
2026071103020506,1,07102029,16,       1076,   6.3,  27.7,   7.1,  66.2,  35.8,  28.6,  57.3,   2.1,  45.3,  13.4,  26.0,  13.0,  15.9,  71.7,  16.8, 143.4
2026071103020506,1,07102038,16,       1128,   6.4,  28.2,   6.6,  69.4,  26.5,  29.1,  50.1,   2.2,  47.4,  13.6,  26.5,  13.4,  16.7,  75.2,  14.1, 150.4
2026071103020506,1,07102046,16,       1180,   6.6,  27.7,   6.6,  62.9,  26.9,  26.9,  49.6,   2.2,  44.9,  14.0,  26.2,  13.6,  17.4,  72.6,  12.1, 157.3
2026071103020506,1,07102054,16,       1226,   6.8,  28.8,   6.3,  65.3,  24.5,  28.0,  49.0,   2.3,  46.7,  14.0,  23.3,  13.2,  18.1,  65.3,  12.4, 163.4
2026071103020506,1,07102102,16,       1415,   7.3,  30.5,   6.2,  75.4,  27.6,  30.5,  56.6,   2.0,  49.2,  15.0,  26.9,  15.0,  20.5,  66.5,  11.6, 188.6
2026071103020506,1,07102111,16,       1505,   7.6,  30.1,   6.4,  66.8,  28.6,  29.3,  60.2,   2.2,  46.3,  13.6,  28.6,  15.2,  17.2,  41.5,  10.2, 200.6
2026071103020506,1,07102119,16,       1698,   8.3,  33.9,   5.6,  67.9,  30.8,  32.3,  43.8,   2.2,  38.8,  14.6,  23.8,  17.1,  18.1,  46.8,  10.5, 226.4
2026071103020506,1,07102127,16,       1758,   8.6,  34.3,   5.6,  66.9,  31.9,  32.7,  43.9,   2.1,  39.0,  14.6,  24.2,  17.8,  18.2,  41.3,  10.8, 200.9
2026071103020506,1,07102135,16,       2078,   8.7,  33.9,   5.6,  75.5,  35.3,  38.6,  51.9,   2.4,  42.6,  13.1,  26.3,  20.7,  18.2,  40.5,   6.0, 166.2
2026071103020506,1,07102144,16,       2138,   8.9,  34.2,   5.7,  77.7,  35.6,  32.2,  53.4,   2.4,  43.8,  12.3,  27.1,  19.2,  18.7,  41.7,   6.0, 171.0
2026071103020506,1,07102152,16,       2269,   9.4,  36.3,   5.1,  82.5,  37.0,  27.5,  53.3,   2.5,  43.2,  12.5,  26.6,  19.1,  19.9,  43.2,   6.2, 165.0
2026071103020506,1,07102200,16,       2322,   9.4,  37.1,   5.1,  84.4,  37.1,  28.1,  54.6,   2.5,  35.7,  12.4,  26.9,  18.9,  20.4,  44.2,   6.3, 142.8
2026071103020506,1,07102208,16,       2399,   9.2,  31.4,   5.1,  79.9,  36.2,  27.8,  53.3,   2.6,  34.8,  12.3,  26.2,  19.3,  20.6,  44.6,   6.3, 112.8
2026071103020506,1,07102217,16,       2588,  10.0,  31.8,   5.4,  82.8,  13.5,  29.5,  55.9,   2.7,  30.9,  11.8,  27.6,  20.9,  21.1,  47.0,   6.7, 121.7
2026071103020506,1,07102225,16,       2695,  10.4,  33.1,   5.1,  86.2,  13.9,  30.3,  53.9,   2.7,  32.1,  11.7,  28.7,  17.8,  21.7,  47.9,   6.7, 119.7
2026071103020506,1,07102233,16,       2911,  11.0,  35.2,   4.8,  93.1,  14.7,  30.2,  48.5,   2.7,  34.2,  12.7,  31.0,  18.9,  23.2,  48.5,   6.1, 129.3
2026071103020506,1,07102241,16,       3036,  10.7,  34.2,   4.9,  93.4,  14.1,  27.2,  48.5,   2.7,  33.7,  13.1,  31.9,  18.9,  23.5,  49.5,   6.0, 134.9
2026071103020506,1,07102250,16,       3126,  10.8,  33.3,   5.0,  96.1,  14.0,  27.4,  45.4,   2.8,  32.9,  13.3,  32.0,  19.3,  23.5,  31.6,   6.0, 138.9
2026071103020506,1,07102258,16,       3265,  11.2,  33.9,   4.8, 100.4,  13.8,  23.9,  45.0,   2.9,  33.0,  13.9,  31.8,  19.9,  24.1,  33.0,   5.9,  65.3
