ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘
2026062009030509,1,06191844,10,         62,   0.0,   0.0,   9.9,   0.0,   0.0,   1.1,   0.0,   0.0,  49.6,  12.4
2026062009030509,1,06191852,10,         80,  12.8,  64.0,  12.8,   0.0,  21.3,   1.1,  21.3,   0.0,  21.3,  10.6
2026062009030509,1,06191900,10,         98,  15.6,  78.4,  13.0,   0.0,   5.6,   1.4,   9.8,   0.0,  26.1,  13.0
2026062009030509,1,06191909,10,        121,  19.3,  48.4,  16.1,   0.0,   3.2,   1.6,  12.1,   0.0,  32.2,  10.7
2026062009030509,1,06191917,10,        152,  24.3,  60.8,  17.3,   0.0,   3.8,   2.0,   6.7,   0.0,  40.5,   4.6
2026062009030509,1,06191925,10,        172,  22.9,  68.8,  13.7, 137.6,   3.8,   2.1,   6.2,   0.0,  45.8,   4.7
2026062009030509,1,06191933,10,        194,  25.8,  77.6,  14.1,  77.6,   4.1,   2.3,   4.8,  77.6,  51.7,   4.8
2026062009030509,1,06191942,10,        216,  21.6,  86.4,  14.4,  57.6,   4.2,   2.2,   4.8,  86.4,  43.2,   5.4
2026062009030509,1,06191950,10,        256,  22.7,  68.2,  14.6,  68.2,   4.5,   2.5,   4.1,  17.0,  40.9,   5.5
2026062009030509,1,06191958,10,        483,  38.6, 128.8,  27.6,  77.2,   8.4,   1.3,   7.4,  25.7,  55.2,   9.4
2026062009030509,1,06192006,10,        541,  10.0, 108.2,  28.8,  72.1,   9.0,   1.4,   7.4,  27.0,  39.3,   9.2
2026062009030509,1,06192015,10,        604,  10.7,  80.5,  24.1,  48.3,   9.8,   1.4,   7.9,  24.1,  32.2,   9.1
2026062009030509,1,06192023,10,        683,  12.1,  78.0,  26.0,  39.0,   7.6,   1.6,   6.5,  21.0,  34.1,   8.6
2026062009030509,1,06192031,10,        746,   9.9,  74.6,  22.9,  42.6,   7.9,   1.7,   6.4,  16.1,  33.1,   8.9
2026062009030509,1,06192039,10,        776,  10.1,  77.6,  20.6,  38.8,   8.2,   1.7,   6.1,  15.1,  31.0,   8.9
2026062009030509,1,06192048,10,        989,  12.5,  87.9,  23.9,  41.6,   8.7,   1.5,   6.8,  16.8,  37.6,  10.9
2026062009030509,1,06192056,10,       1043,  13.2,  92.7,  24.5,  21.3,   8.6,   1.5,   7.2,  17.3,  37.9,  10.9
2026062009030509,1,06192104,10,       1231,  12.7,  89.5,  25.2,  24.6,   8.0,   1.7,   7.6,  19.6,  36.4,   5.3
2026062009030509,1,06192113,10,       1598,  14.2,  79.9,  27.2,  31.1,   9.2,   1.9,   9.7,  13.3,  15.9,   4.2
2026062009030509,1,06192121,10,       2092,  17.8,  98.4,  11.2,  38.0,  11.8,   2.3,  12.6,  16.4,  20.6,   2.6
2026062009030509,1,06192129,10,       2330,  17.7, 109.6,  12.1,  39.6,  11.2,   2.3,  12.7,  16.4,  22.1,   2.6
2026062009030509,1,06192137,10,       3376,  25.7, 150.0,  16.3,  51.9,  15.7,   1.5,  17.8,  23.4,  30.6,   3.7
2026062009030509,1,06192146,10,       3458,  25.3, 153.6,  15.9,  51.2,  15.7,   1.5,  17.6,  18.9,  29.7,   3.8
2026062009030509,1,06192154,10,       3953,  27.9, 166.4,  18.2,  58.5,  16.7,   1.4,  18.3,  17.4,  33.6,   4.2
2026062009030509,1,06192202,10,       4034,  28.3, 153.6,  17.3,  59.7,  16.0,   1.4,  18.5,  17.8,  31.3,   4.1
2026062009030509,1,06192210,10,       4116,  28.8, 156.8,  13.7,  50.6,  16.2,   1.4,  18.8,  18.1,  30.7,   4.2
2026062009030509,1,06192219,10,       4200,  28.7, 160.0,  13.6,  50.1,  14.0,   1.4,  18.6,  17.7,  30.8,   4.2
2026062009030509,1,06192227,10,       4776,  31.5, 159.2,  15.3,  54.5,  15.7,   1.6,  21.1,  18.1,  34.4,   2.9
2026062009030509,1,06192235,10,       5226,  32.9, 174.2,  16.3,  56.4,  15.8,   1.8,  19.7,  18.9,  36.6,   2.5
2026062009030509,1,06192243,10,       5309,  31.9, 163.3,  16.6,  57.3,  15.7,   1.8,  19.6,  18.3,  36.6,   2.5
2026062009030509,1,06192252,10,       5416,  30.5, 149.4,  16.1,  56.2,  13.6,   1.8,  19.5,  17.8,  36.7,   2.6
2026062009030509,1,06192300,10,       5483,  30.2, 146.2,  16.1,  56.9,  12.7,   1.8,  19.2,  18.0,  36.2,   2.6
2026062009030509,1,06192308,10,       5649,  29.9, 150.6,  16.3,  58.6,  11.5,   1.8,  17.6,  18.1,  34.2,   2.7
