ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘
2026062802010609,1,06271932,10,          1,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062802010609,1,06271940,10,         52,   1.3,   0.0,   2.7,  41.6,  20.8,   0.0,   0.0,  41.6,  41.6,   0.0
2026062802010609,1,06271948,10,        160,   1.4,   9.1,   4.5,  42.6,  18.2,  64.0,  32.0,  16.0,  32.0, 128.0
2026062802010609,1,06271956,10,        234,   1.6,   7.2,   5.8,  11.0,  20.8,  46.8,  46.8,  12.4,  18.7, 187.2
2026062802010609,1,06272005,10,        411,   2.6,  10.6,   2.3,   9.9,   9.6,  54.8,  41.1,  16.4,  29.8,  65.7
2026062802010609,1,06272013,10,        459,   2.7,  11.1,   2.6,   9.4,   8.3,  61.2,  30.6,  12.2,  22.9,  52.4
2026062802010609,1,06272021,10,        555,   2.8,  11.3,   3.1,   9.6,   8.7,  49.3,   9.6,  13.8,  16.4,  49.3
2026062802010609,1,06272029,10,        716,   2.6,  11.6,   2.9,  10.6,  10.4,  44.0,  10.8,  15.9,  14.3,  63.6
2026062802010609,1,06272038,10,        816,   2.6,  10.2,   3.2,  11.8,  11.4,  46.6,  11.8,  11.8,  15.1,  28.3
2026062802010609,1,06272046,10,        930,   2.7,  11.4,   3.5,  10.1,   8.8,  49.6,   8.4,  13.0,  17.3,  31.0
2026062802010609,1,06272054,10,       1021,   2.6,  11.6,   3.7,   9.0,   9.3,  51.0,   7.8,  13.6,  17.3,  32.6
2026062802010609,1,06272102,10,       1087,   2.8,  12.2,   3.7,   9.3,   9.1,  54.3,   8.2,  12.9,  14.9,  19.3
2026062802010609,1,06272111,10,       1208,   2.9,  12.2,   4.0,   8.4,   9.0,  60.4,   7.0,  12.2,  14.2,  20.5
2026062802010609,1,06272119,10,       1310,   2.9,  11.1,   4.3,   8.5,   8.2,  65.5,   7.2,  13.1,  12.9,  22.2
2026062802010609,1,06272127,10,       1437,   2.9,  11.0,   4.2,   8.9,   8.0,  42.5,   7.8,  12.6,  13.3,  22.9
2026062802010609,1,06272135,10,       1696,   2.2,  12.2,   4.9,   9.0,   9.1,  50.2,   9.0,  14.4,  15.4,  26.6
2026062802010609,1,06272144,10,       1888,   2.2,  13.3,   5.2,   7.4,   9.7,  55.9,   9.4,  15.7,  12.9,  27.9
2026062802010609,1,06272152,10,       1970,   2.2,  13.3,   5.3,   7.6,   8.3,  56.2,   9.6,  15.3,  12.5,  29.1
2026062802010609,1,06272200,10,       2218,   2.1,  14.3,   5.7,   6.7,   9.0,  61.1,  10.6,  14.0,  13.5,  30.0
2026062802010609,1,06272208,10,       2488,   1.9,  13.5,   6.2,   7.4,   9.9,  68.6,  11.9,  14.5,  15.0,  33.1
2026062802010609,1,06272217,10,       2654,   1.9,  13.6,   6.4,   6.8,  10.2,  68.4,  11.9,  14.4,  15.6,  34.8
2026062802010609,1,06272225,10,       2719,   1.9,  12.9,   6.5,   6.8,  10.0,  67.9,  12.1,  14.6,  15.5,  35.6
2026062802010609,1,06272233,10,       2811,   1.9,  13.3,   6.5,   6.4,  10.2,  70.2,  12.4,  13.5,  15.9,  36.2
2026062802010609,1,06272241,10,       2947,   1.8,  13.3,   6.8,   6.6,  10.2,  73.6,  13.0,  13.9,  16.7,  36.8
2026062802010609,1,06272250,10,       3113,   1.9,  12.8,   6.5,   6.3,   9.6,  73.2,  13.0,  14.3,  17.4,  38.3
2026062802010609,1,06272258,10,       3241,   1.9,  12.4,   6.2,   6.4,   9.6,  76.2,  13.5,  14.7,  17.8,  39.8
2026062802010609,1,06272306,10,       3499,   1.9,  10.1,   6.2,   6.2,  10.2,  79.9,  14.5,  15.6,  18.7,  41.7
2026062802010609,1,06272314,10,       3566,   1.9,  10.1,   6.2,   6.2,  10.0,  79.2,  14.7,  15.9,  18.8,  42.5
2026062802010609,1,06272323,10,       3674,   1.9,   9.9,   6.4,   6.3,  10.1,  79.4,  14.7,  15.8,  19.2,  43.8
2026062802010609,1,06272331,10,       3743,   1.9,  10.1,   6.4,   6.3,   9.8,  80.9,  14.3,  15.6,  18.8,  42.7
2026062802010609,1,06272339,10,       3950,   1.9,  10.7,   5.9,   6.0,  10.2,  85.4,  14.8,  16.0,  18.9,  45.1
2026062802010609,1,06272347,10,       4218,   2.0,   8.4,   6.1,   5.6,   9.3,  88.8,  15.8,  16.6,  19.7,  46.2
2026062802010609,1,06272356,10,       4328,   2.1,   8.5,   6.3,   5.3,   9.3,  91.1,  15.9,  16.8,  19.4,  44.9
2026062802010609,1,06280008,10,       4574,   2.1,   7.9,   6.4,   4.8,   9.4,  89.2,  16.7,  16.8,  20.2,  46.3
2026062802010609,1,06280016,10,       4610,   2.2,   7.9,   6.5,   4.8,   9.4,  89.9,  16.8,  16.9,  18.6,  46.6
2026062802010609,1,06280025,10,       4731,   2.2,   8.0,   5.9,   4.9,   9.6,  88.0,  17.0,  17.2,  19.1,  45.6
2026062802010609,1,06280033,10,       4803,   2.2,   8.0,   6.0,   4.9,   9.4,  83.5,  16.5,  16.2,  18.6,  45.2
2026062802010609,1,06280041,10,       4886,   2.2,   7.9,   5.8,   5.0,   9.2,  79.7,  16.4,  15.9,  18.7,  44.4
2026062802010609,1,06280049,10,       4954,   2.3,   7.8,   5.8,   5.0,   8.8,  80.8,  16.6,  16.1,  18.7,  44.0
2026062802010609,1,06280058,10,       5062,   2.3,   7.7,   5.9,   5.0,   8.8,  82.6,  16.6,  16.3,  18.4,  44.0
2026062802010609,1,06280106,10,       5192,   2.3,   7.9,   5.9,   5.1,   8.8,  81.4,  17.0,  13.9,  18.7,  44.6
2026062802010609,1,06280114,10,       5259,   2.3,   7.9,   5.9,   5.1,   8.8,  82.4,  16.9,  14.1,  18.6,  45.2
2026062802010609,1,06280122,10,       5321,   2.2,   8.0,   5.9,   5.2,   8.9,  80.3,  16.7,  14.2,  18.8,  45.2
2026062802010609,1,06280131,10,       5364,   2.2,   7.8,   6.0,   5.2,   8.9,  80.9,  16.8,  14.4,  18.8,  45.6
2026062802010609,1,06280139,10,       5421,   2.2,   7.9,   5.9,   5.2,   8.8,  81.8,  17.0,  14.5,  19.0,  46.1
2026062802010609,1,06280147,10,       5458,   2.2,   7.9,   6.0,   5.2,   8.7,  82.3,  17.0,  14.5,  19.0,  43.2
2026062802010609,1,06280155,10,       5521,   2.2,   7.9,   6.0,   5.3,   8.8,  76.1,  17.2,  14.4,  19.1,  39.4
2026062802010609,1,06280204,10,       5578,   2.2,   8.0,   6.0,   5.3,   8.8,  75.6,  17.1,  14.0,  19.1,  39.8
2026062802010609,1,06280212,10,       5599,   2.2,   7.9,   5.9,   5.3,   8.9,  75.9,  17.2,  14.1,  19.1,  39.9
2026062802010609,1,06280220,10,       5665,   2.2,   7.8,   5.9,   5.3,   8.8,  76.8,  16.7,  14.2,  19.2,  40.4
2026062802010609,1,06280228,10,       5696,   2.3,   7.8,   5.9,   5.3,   8.7,  75.9,  16.8,  14.2,  19.1,  40.3
2026062802010609,1,06280237,10,       5748,   2.3,   7.8,   5.8,   5.3,   8.6,  76.6,  16.9,  14.2,  19.2,  40.3
2026062802010609,1,06280245,10,       5776,   2.2,   7.8,   5.8,   5.4,   8.7,  77.0,  16.9,  14.3,  19.2,  40.5
2026062802010609,1,06280253,10,       6289,   2.1,   8.5,   5.0,   5.8,   9.4,  83.8,  18.4,  15.6,  20.9,  43.7
2026062802010609,1,06280301,10,       6347,   2.1,   8.6,   4.9,   5.9,   9.4,  83.2,  18.6,  15.7,  21.1,  44.1
2026062802010609,1,06280310,10,       6410,   2.1,   8.6,   4.9,   5.9,   9.5,  82.7,  18.8,  15.7,  21.3,  43.8
2026062802010609,1,06280318,10,       6416,   2.1,   8.6,   4.9,   5.9,   9.5,  82.7,  18.8,  15.7,  21.3,  43.8
2026062802010609,1,06280326,10,       6689,   2.2,   8.9,   4.4,   6.1,   9.7,  86.3,  19.6,  13.4,  20.3,  45.7
2026062802010609,1,06280335,10,       6732,   2.2,   8.8,   4.4,   6.1,   9.7,  85.4,  19.7,  13.4,  20.4,  46.0
2026062802010609,1,06280343,10,       6757,   2.2,   8.6,   4.5,   6.1,   9.7,  84.4,  19.6,  13.4,  20.4,  45.8
2026062802010609,1,06280351,10,       6789,   2.2,   8.6,   4.4,   6.1,   9.7,  84.8,  19.7,  13.5,  20.5,  46.0
2026062802010609,1,06280359,10,       6821,   2.2,   8.5,   4.5,   6.1,   9.7,  85.2,  19.7,  13.5,  20.6,  45.4
2026062802010609,1,06280408,10,       6829,   2.2,   8.6,   4.5,   6.1,   9.7,  84.0,  19.7,  13.5,  20.6,  45.5
2026062802010609,1,06280416,10,       6853,   2.2,   8.5,   4.5,   6.1,   9.7,  81.8,  19.5,  13.5,  20.5,  45.6
2026062802010609,1,06280424,10,       6994,   2.3,   8.7,   4.5,   6.2,   9.0,  83.5,  16.9,  13.8,  19.4,  43.0
2026062802010609,1,06280432,10,       7019,   2.3,   8.7,   4.6,   6.2,   9.0,  83.8,  16.6,  13.8,  19.4,  42.5
2026062802010609,1,06280441,10,       7052,   2.3,   8.8,   4.6,   6.1,   9.0,  84.2,  16.5,  13.9,  19.5,  42.7
2026062802010609,1,06280449,10,       7108,   2.3,   8.7,   4.5,   6.1,   9.0,  84.8,  16.1,  14.0,  19.7,  43.0
2026062802010609,1,06280457,10,       7143,   2.3,   8.7,   4.5,   6.1,   9.1,  85.2,  16.1,  14.1,  19.8,  40.2
2026062802010609,1,06280505,10,       7236,   2.3,   8.8,   4.6,   6.1,   9.1,  86.4,  14.4,  14.2,  19.8,  40.2
2026062802010609,1,06280514,10,       7274,   2.3,   8.8,   4.6,   6.1,   9.0,  86.8,  14.5,  14.1,  19.9,  38.2
2026062802010609,1,06280522,10,       7357,   2.3,   8.8,   4.7,   6.2,   9.0,  87.8,  14.2,  14.3,  20.2,  38.7
2026062802010609,1,06280530,10,       7451,   2.3,   8.9,   4.7,   6.2,   9.0,  88.9,  14.0,  14.4,  20.4,  38.9
2026062802010609,1,06280538,10,       7528,   2.2,   9.0,   4.7,   6.2,   9.0,  89.8,  13.8,  14.5,  20.6,  39.3
2026062802010609,1,06280547,10,       7574,   2.3,   9.0,   4.7,   6.3,   9.1,  90.4,  13.4,  14.6,  20.4,  38.3
2026062802010609,1,06280555,10,       7861,   2.2,   9.3,   4.9,   6.3,   9.3,  93.8,  11.3,  15.1,  21.1,  39.8
2026062802010609,1,06280603,10,       8055,   2.2,   9.5,   5.0,   6.2,   9.2,  93.3,  10.9,  15.4,  21.6,  40.2
2026062802010609,1,06280611,10,       8180,   2.2,   9.7,   4.9,   6.2,   9.4,  94.8,  10.9,  15.6,  21.8,  40.6
2026062802010609,1,06280620,10,       8249,   2.2,   9.8,   5.0,   6.2,   8.9,  95.6,  11.0,  15.7,  22.0,  40.7
2026062802010609,1,06280628,10,       8434,   2.2,   9.8,   4.9,   6.3,   9.1,  96.3,  10.8,  15.9,  22.1,  41.3
2026062802010609,1,06280636,10,       8517,   2.2,   9.9,   4.9,   6.3,   8.5,  94.6,  10.9,  16.0,  22.0,  41.5
2026062802010609,1,06280644,10,       8643,   2.2,   9.9,   5.0,   6.3,   8.6,  89.7,  10.9,  16.1,  21.6,  39.9
2026062802010609,1,06280653,10,       8747,   2.2,   9.9,   5.0,   6.3,   8.7,  90.8,  10.7,  16.3,  21.8,  40.2
2026062802010609,1,06280701,10,       8959,   2.2,  10.0,   4.9,   6.4,   8.9,  90.7,  10.9,  16.6,  22.1,  39.3
2026062802010609,1,06280709,10,       9134,   2.2,   9.7,   4.9,   6.4,   8.8,  91.3,  11.0,  16.9,  22.3,  39.4
2026062802010609,1,06280717,10,       9443,   2.2,   9.5,   5.0,   6.5,   8.7,  92.1,  10.8,  16.5,  22.0,  37.7
2026062802010609,1,06280726,10,       9769,   2.3,   9.4,   5.2,   6.5,   8.3,  94.1,   9.7,  16.6,  22.3,  32.8
2026062802010609,1,06280734,10,      10192,   2.3,   9.6,   5.0,   6.7,   8.5,  91.6,   8.7,  17.1,  22.7,  33.8
2026062802010609,1,06280742,10,      10438,   2.3,   9.5,   5.1,   6.5,   8.6,  90.7,   8.3,  16.9,  23.0,  33.6
2026062802010609,1,06280750,10,      10884,   2.3,   9.3,   5.2,   6.5,   8.6,  92.6,   8.5,  17.5,  23.9,  34.0
2026062802010609,1,06280759,10,      11091,   2.3,   9.3,   5.2,   6.3,   8.6,  94.3,   8.5,  17.7,  24.1,  33.9
2026062802010609,1,06280807,10,      11605,   2.3,   9.6,   5.3,   6.4,   8.8,  95.7,   8.1,  18.1,  24.5,  33.1
2026062802010609,1,06280815,10,      11807,   2.3,   9.6,   5.4,   6.4,   8.6,  96.3,   8.0,  18.0,  23.6,  33.7
2026062802010609,1,06280823,10,      12275,   2.2,   9.8,   5.4,   6.5,   8.8,  97.2,   8.0,  18.1,  23.7,  32.9
2026062802010609,1,06280832,10,      12567,   2.2,   9.6,   5.4,   6.6,   8.9,  95.7,   8.1,  18.4,  23.3,  33.1
2026062802010609,1,06280840,10,      13118,   2.2,   9.9,   5.6,   6.5,   8.9,  99.0,   8.3,  18.4,  23.6,  34.4
2026062802010609,1,06280848,10,      13402,   2.2,   9.9,   5.7,   6.5,   8.7, 101.1,   8.3,  18.2,  22.5,  34.8
2026062802010609,1,06280856,10,      14171,   2.1,  10.2,   5.7,   6.5,   8.8, 104.9,   8.5,  18.6,  22.0,  35.8
2026062802010609,1,06280905,10,      14604,   2.1,  10.2,   5.7,   6.6,   8.7, 105.2,   8.6,  19.0,  22.6,  36.2
2026062802010609,1,06280913,10,      15447,   2.2,  10.1,   5.8,   6.7,   9.0, 105.6,   7.5,  18.2,  23.4,  36.8
2026062802010609,1,06280921,10,      15800,   2.2,   9.7,   5.8,   6.6,   8.9, 101.9,   7.6,  18.2,  23.6,  36.2
2026062802010609,1,06280929,10,      17052,   2.2,   9.9,   6.0,   6.1,   9.1,  73.3,   7.6,  19.2,  25.0,  31.5
2026062802010609,1,06280938,10,      18202,   2.2,   9.8,   6.0,   6.0,   9.0,  67.4,   7.8,  19.4,  24.8,  31.6
2026062802010609,1,06280946,10,      20962,   2.0,  10.7,   6.3,   6.5,   8.9,  72.9,   8.5,  20.0,  26.3,  33.6
2026062802010609,1,06280954,10,      21947,   2.0,  10.8,   6.4,   6.8,   9.1,  70.5,   8.0,  20.0,  26.5,  26.4
2026062802010609,1,06281001,10,      22565,   2.0,  10.6,   6.3,   6.7,   9.2,  71.6,   7.9,  20.1,  26.8,  26.8
2026062802010609,1,06281009,10,      23454,   2.0,  10.7,   6.4,   6.7,   9.3,  73.2,   7.5,  20.3,  26.5,  26.9
2026062802010609,1,06281016,10,      24515,   2.1,  10.7,   6.5,   6.7,   9.0,  74.2,   6.9,  21.1,  27.2,  27.6
2026062802010609,1,06281024,10,      24883,   2.1,  10.7,   6.5,   6.8,   8.7,  71.3,   6.9,  21.2,  27.3,  27.9
2026062802010609,1,06281031,10,      25663,   2.1,  10.7,   6.5,   6.9,   8.0,  71.7,   7.0,  21.7,  27.4,  28.5
2026062802010609,1,06281037,10,      26364,   2.1,  10.8,   6.4,   7.0,   8.0,  71.9,   7.0,  21.6,  27.6,  29.0
2026062802010609,1,06281044,10,      27349,   2.0,  10.8,   6.5,   7.0,   8.2,  71.7,   7.2,  22.2,  28.0,  29.8
2026062802010609,1,06281050,10,      28058,   2.1,  10.7,   6.3,   7.0,   8.3,  70.8,   7.3,  22.2,  28.1,  28.7
2026062802010609,1,06281056,10,      28509,   2.1,  10.7,   6.3,   6.9,   8.2,  71.7,   7.4,  22.2,  28.1,  29.1
2026062802010609,1,06281103,10,      28809,   2.1,  10.8,   6.3,   6.9,   8.1,  72.2,   7.5,  22.3,  28.1,  28.9
2026062802010609,1,06281109,10,      29227,   2.1,  10.7,   6.3,   6.9,   8.0,  72.6,   7.5,  22.2,  28.0,  28.9
2026062802010609,1,06281115,10,      29860,   2.1,  10.7,   6.3,   7.0,   7.9,  74.1,   7.3,  22.4,  28.2,  29.1
2026062802010609,1,06281121,10,      30463,   2.1,  10.5,   6.2,   7.1,   7.8,  74.3,   7.3,  22.5,  28.6,  29.3
2026062802010609,1,06281126,10,      31344,   2.1,  10.6,   6.2,   6.8,   7.7,  75.5,   7.4,  22.9,  29.2,  30.1
2026062802010609,1,06281131,10,      31683,   2.1,  10.5,   6.2,   6.8,   7.7,  75.8,   7.5,  22.9,  29.4,  30.2
2026062802010609,1,06281137,10,      32216,   2.1,  10.6,   5.9,   6.8,   7.7,  76.4,   7.6,  23.2,  29.6,  28.4
2026062802010609,1,06281142,10,      35052,   1.9,  11.2,   6.4,   7.3,   8.3,  82.7,   8.1,  24.5,  31.7,  28.4
2026062802010609,1,06281147,10,      35732,   1.9,  11.2,   6.4,   7.3,   8.3,  83.8,   8.1,  24.9,  32.2,  23.9
2026062802010609,1,06281152,10,      42191,   2.3,   9.4,   6.1,   8.5,   7.5,  97.8,   9.4,  15.6,  17.6,  14.9
2026062802010609,1,06281158,10,      43105,   2.3,   9.4,   6.1,   8.1,   7.5,  98.5,   9.1,  15.7,  18.0,  15.1
2026062802010609,1,06281203,10,      43767,   2.3,   9.5,   6.1,   8.1,   7.6,  99.1,   9.1,  15.8,  18.2,  15.3
2026062802010609,1,06281208,10,      44174,   2.3,   9.5,   6.1,   8.0,   7.7, 100.1,   9.1,  15.9,  18.3,  15.4
2026062802010609,1,06281215,10,      45103,   2.3,   9.5,   6.2,   8.0,   7.7, 101.0,   8.9,  16.1,  18.6,  15.5
2026062802010609,1,06281222,10,      46218,   2.3,   9.4,   6.1,   8.0,   7.6, 102.4,   9.0,  15.7,  19.0,  15.6
2026062802010609,1,06281229,10,      47439,   2.3,   9.5,   6.2,   8.1,   7.7,  99.8,   8.7,  16.0,  19.3,  16.0
2026062802010609,1,06281236,10,      49031,   2.2,   9.7,   6.3,   8.0,   7.9,  99.0,   8.6,  16.4,  19.9,  16.4
2026062802010609,1,06281242,10,      50228,   2.2,   9.9,   6.3,   8.0,   7.7,  98.0,   8.3,  16.6,  20.3,  16.7
2026062802010609,1,06281247,10,      51014,   2.2,  10.0,   6.3,   7.9,   7.7,  98.5,   8.4,  16.4,  20.4,  16.9
2026062802010609,1,06281253,10,      52554,   2.3,  10.2,   6.4,   8.0,   7.7, 100.3,   7.3,  16.8,  20.4,  17.3
2026062802010609,1,06281258,10,      54041,   2.2,  10.2,   6.5,   8.1,   7.7, 103.1,   7.3,  17.1,  20.8,  17.8
2026062802010609,1,06281304,10,      55391,   2.2,  10.3,   6.4,   8.1,   7.7, 101.6,   7.2,  17.4,  21.3,  18.1
2026062802010609,1,06281310,10,      56953,   2.2,  10.3,   6.6,   8.0,   7.4, 103.7,   7.3,  17.6,  21.7,  18.4
2026062802010609,1,06281316,10,      58986,   2.2,  10.1,   6.6,   7.9,   7.5, 105.0,   7.3,  17.9,  22.1,  18.6
2026062802010609,1,06281322,10,      64470,   2.0,  10.8,   7.1,   8.2,   8.0,  92.4,   7.5,  18.6,  22.6,  19.0
2026062802010609,1,06281328,10,      67870,   2.0,  11.1,   7.0,   8.0,   8.2,  96.2,   7.6,  19.0,  23.6,  19.6
2026062802010609,1,06281334,10,      71113,   2.0,  11.0,   7.2,   7.8,   8.3,  99.8,   7.7,  19.5,  24.6,  20.0
2026062802010609,1,06281339,10,      74171,   2.0,  11.1,   7.3,   7.6,   8.5, 102.4,   7.1,  19.7,  25.6,  20.3
2026062802010609,1,06281344,10,      80590,   1.9,  11.3,   7.4,   7.2,   8.9, 107.8,   7.2,  21.1,  27.2,  20.8
2026062802010609,1,06281350,10,      89148,   2.0,  10.7,   7.0,   6.7,   8.7, 106.9,   7.4,  22.0,  29.4,  21.9
2026062802010609,1,06281355,10,     103973,   2.0,  11.1,   6.5,   6.6,   8.6, 113.4,   7.9,  23.9,  32.8,  24.1
2026062802010609,1,06281359,10,     129585,   1.9,  11.3,   6.6,   6.6,   9.0, 125.3,   8.6,  26.0,  38.2,  27.3
2026062802010609,1,06281404,10,     190147,   1.9,  11.1,   6.9,   4.9,   9.5, 155.6,   8.9,  30.6,  49.5,  33.0
2026062802010609,1,06281409,10,     586534,   1.8,  10.8,   7.5,   4.1,  10.3, 299.0,  11.8,  45.3, 105.6,  61.4
2026062802010609,3,06281410,10,     602389,   1.8,  11.0,   7.6,   3.9,  10.4, 306.1,  11.9,  46.4, 107.7,  60.5
