ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘
2026071110020507,1,07101835,12,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071110020507,1,07101843,12,         55,   0.0,   0.0,   0.0,  44.0,   0.0,   0.0,   0.0,  22.0,   1.4,   2.2,  22.0,   0.0
2026071110020507,1,07101851,12,         96,  76.8,  10.9,   0.0,  10.9,  12.8,   0.0,   0.0,  25.6,   1.5,   3.6,  38.4,   0.0
2026071110020507,1,07101900,12,        115,  46.0,  13.1,  92.0,  10.2,  11.5,   0.0,  15.3,  18.4,   1.8,   4.0,  46.0,  46.0
2026071110020507,1,07101908,12,        176,  46.9,  20.1, 140.8,  15.6,  17.6,   2.7,  20.1,  12.8,   2.8,   5.8,  70.4,  46.9
2026071110020507,1,07101916,12,        203,  32.4,  20.3, 162.4,  16.2,  18.0,   3.1,  23.2,   9.0,   3.1,   4.5,  54.1,  54.1
2026071110020507,1,07101924,12,        235,  26.8,  20.8,  62.6,  17.0,  10.4,   3.4,  13.4,  10.4,   3.4,   5.0,  37.6,  37.6
2026071110020507,1,07101933,12,        271,  30.9,  21.6,  72.2,  18.0,  12.0,   3.2,  14.4,   9.4,   3.9,   4.2,  36.1,  43.3
2026071110020507,1,07101941,12,        333,  33.3,  26.6,  88.8,  11.1,  11.5,   3.9,  16.6,   8.0,   3.4,   4.7,  29.6,  38.0
2026071110020507,1,07101949,12,        448,  39.8,  32.5, 119.4,  14.3,  14.9,   5.2,  19.9,   4.2,   4.5,   3.2,  39.8,  51.2
2026071110020507,1,07101957,12,        561,  34.5,  37.4,  44.8,   5.8,  14.9,   4.8,  23.6,   5.2,   5.2,   3.7,  40.8,  56.1
2026071110020507,1,07102006,12,        704,  22.5,  24.4,  26.8,   5.9,  13.7,   5.4,  18.1,   5.8,   5.8,   4.2,  25.6,  31.2
2026071110020507,1,07102014,12,        853,   5.4,  29.6,  32.4,   6.4,  13.9,   5.8,  21.3,   6.8,   7.0,   4.8,  29.6,  35.9
2026071110020507,1,07102022,12,        895,   5.6,  31.1,  34.0,   6.6,  13.0,   5.9,  21.0,   6.8,   7.3,   4.6,  21.0,  37.6
2026071110020507,1,07102030,12,        952,   5.7,  33.1,  34.6,   6.8,  11.9,   6.1,  19.5,   7.1,   7.4,   4.3,  22.4,  36.2
2026071110020507,1,07102039,12,        992,   5.9,  33.0,  36.0,   6.8,  10.0,   6.3,  19.8,   7.4,   7.7,   4.4,  18.0,  36.0
2026071110020507,1,07102047,12,       1055,   6.2,  33.7,  38.3,   6.6,   9.9,   6.5,  20.0,   7.4,   8.1,   4.0,  19.1,  38.3
2026071110020507,1,07102055,12,       1096,   6.5,  35.0,  39.8,   6.4,   8.9,   6.2,  19.9,   7.6,   8.4,   4.1,  19.9,  39.8
2026071110020507,1,07102103,12,       1307,   7.8,  38.7,  47.5,   6.7,   8.5,   3.5,  23.7,   9.0,  10.0,   4.7,  23.2,  47.5
2026071110020507,1,07102112,12,       1355,   7.9,  40.1,  49.2,   5.6,   8.8,   3.6,  23.0,   9.2,  10.3,   4.8,  24.0,  49.2
2026071110020507,1,07102120,12,       1465,   8.5,  40.4,  46.8,   4.5,   8.6,   3.8,  24.4,   9.6,  10.9,   5.1,  26.0,  43.4
2026071110020507,1,07102128,12,       1561,   9.1,  43.0,  49.9,   4.3,   9.1,   3.4,  25.4,  10.3,  11.6,   5.4,  26.0,  46.2
2026071110020507,1,07102136,12,       1595,   9.2,  44.0,  49.0,   4.3,   9.1,   3.3,  25.0,  10.2,  11.6,   5.5,  25.5,  47.2
2026071110020507,1,07102145,12,       1695,   9.8,  34.7,  52.1,   4.4,   9.6,   3.4,  24.6,   9.9,   9.5,   5.8,  25.1,  45.2
2026071110020507,1,07102153,12,       1760,   9.7,  34.3,  54.1,   4.2,   9.5,   3.4,  25.1,  10.3,   9.7,   5.7,  26.0,  46.9
2026071110020507,1,07102201,12,       1957,  10.8,  38.1,  60.2,   4.4,  10.5,   3.7,  27.9,   5.4,  10.6,   6.2,  26.5,  52.1
2026071110020507,1,07102209,12,       2088,  11.5,  38.8,  64.2,   4.4,  11.0,   3.9,  26.9,   4.9,  11.0,   6.5,  20.3,  53.8
2026071110020507,1,07102218,12,       2137,  11.4,  38.8,  63.3,   4.3,  10.0,   4.0,  27.5,   4.9,  11.3,   6.7,  20.5,  47.4
2026071110020507,1,07102226,12,       2561,  13.5,  45.5,  70.6,   2.7,  10.8,   4.5,  23.8,   5.9,  13.3,   7.8,  24.1,  55.3
2026071110020507,1,07102234,12,       2650,  13.4,  47.1,  73.1,   2.7,  10.4,   4.5,  24.6,   6.1,  13.7,   8.0,  21.8,  57.2
2026071110020507,1,07102242,12,       2895,  13.0,  49.2,  77.2,   2.8,  10.6,   4.5,  26.9,   5.6,  11.8,   8.6,  21.4,  49.2
2026071110020507,1,07102251,12,       2938,  13.1,  50.0,  78.3,   2.9,  10.7,   4.4,  24.7,   5.6,  11.9,   8.7,  21.5,  50.0
2026071110020507,1,07102259,12,       3172,  13.2,  50.7,  57.6,   2.7,  10.8,   4.6,  24.8,   5.9,  12.3,   8.9,  22.6,  53.9
2026071110020507,1,07102307,12,       3237,  11.8,  51.7,  45.4,   2.7,  10.6,   4.7,  25.3,   6.0,  12.3,   8.9,  23.1,  52.8
2026071110020507,1,07102315,12,       3290,  11.9,  50.6,  43.8,   2.8,  10.7,   4.7,  24.8,   6.1,  12.4,   8.6,  21.9,  53.7
2026071110020507,1,07102324,12,       3326,  11.8,  51.1,  43.6,   2.8,  10.8,   4.7,  24.6,   6.1,  12.1,   8.6,  21.2,  48.3
